,Frequency (MHz),Clean_EIRP(dBm)
12898,1273.065,-85.7683709329815
12899,1273.1575,-83.62191582108426
12900,1273.25,-102.01295061892009
12901,1273.3425,-96.26532766927284
12902,1273.435,-90.81932888448651
12903,1273.5275,-102.19964540291065
12904,1273.62,-88.12289209919751
12905,1273.7125,-87.85015681448323
12906,1273.805,-93.3413430324196
12907,1273.8975,-91.91094748510662
12908,1273.99,-87.80107824009656
12909,1274.0825,-93.22536116132846
12910,1274.175,
12911,1274.2675,-90.53648774360778
12912,1274.36,-89.26994630082561
12913,1274.4525,-89.20051585919423
12914,1274.545,-88.24859929094076
12915,1274.6375,-87.19687267272539
12916,1274.73,-86.68331511985393
12917,1274.8225,-93.1227063497564
12918,1274.915,-89.26633264981233
12919,1275.0075,-92.05928965523113
12920,1275.1,
12921,1275.1925,-87.16224955334451
12922,1275.285,-83.36551529495691
12923,1275.3775,-90.05947007654562
12924,1275.47,-88.5138726243615
12925,1275.5625,-86.86614650957216
12926,1275.655,-87.98295503394459
12927,1275.7475,-95.14087619925961
12928,1275.84,-105.37134533286066
12929,1275.9325,-87.87881944137445
12930,1276.025,-87.34985621156896
12931,1276.1175,
12932,1276.21,
12933,1276.3025,-92.20365672336108
12934,1276.395,
12935,1276.4875,
12936,1276.58,-89.2581129795581
12937,1276.6725,
12938,1276.765,
12939,1276.8575,-99.06443953738861
12940,1276.95,-90.6450963178092
12941,1277.0425,-87.04452096667966
12942,1277.135,-86.08951371819731
12943,1277.2275,-94.0723177223922
12944,1277.32,
12945,1277.4125,-99.11941309722266
12946,1277.505,-92.08660811650644
12947,1277.5975,-93.48555009209315
12948,1277.69,
12949,1277.7825,-86.2724679857938
12950,1277.875,-91.82334655033256
12951,1277.9675,-87.534963365366
12952,1278.06,
12953,1278.1525,-93.89409288123525
12954,1278.245,-87.25128542093219
12955,1278.3375,-86.64544661158978
12956,1278.43,-89.29028231012539
12957,1278.5225,
12958,1278.615,
12959,1278.7075,
12960,1278.8,
12961,1278.8925,
12962,1278.985,
12963,1279.0775,
12964,1279.17,
12965,1279.2625,
12966,1279.355,-90.78024011925855
12967,1279.4475,-99.15833386328038
12968,1279.54,-94.01040449972439
12969,1279.6325,
12970,1279.725,
12971,1279.8175,
12972,1279.91,
12973,1280.0025,-90.34456475352698
12974,1280.095,-90.666398788037
12975,1280.1875,-97.13543351968111
12976,1280.28,-97.17149106170527
12977,1280.3725,
12978,1280.465,-98.52948009310195
12979,1280.5575,-94.4323622246466
12980,1280.65,-85.2636886258191
12981,1280.7425,-86.10395491318228
12982,1280.835,
12983,1280.9275,-94.31835449198769
12984,1281.02,
12985,1281.1125,
12986,1281.205,-92.78942220990811
12987,1281.2975,-107.35299627187726
12988,1281.39,
12989,1281.4825,
12990,1281.575,
12991,1281.6675,-95.86812801347214
12992,1281.76,-88.7501191240372
12993,1281.8525,
12994,1281.945,
12995,1282.0375,
12996,1282.13,-88.87508132045795
12997,1282.2225,
12998,1282.315,-99.38544463128737
12999,1282.4075,
13000,1282.5,-91.15774086221563
13001,1282.5925,-99.23949685812211
13002,1282.685,-102.875413126782
13003,1282.7775,-89.99734725380954
13004,1282.87,
13005,1282.9625,-92.68647281245501
13006,1283.055,-88.51372118604955
13007,1283.1475,-84.18706870916095
13008,1283.24,-87.91748155085776
13009,1283.3325,-97.55769783384866
13010,1283.425,
13011,1283.5175,-98.95811156261273
13012,1283.61,
13013,1283.7025,-92.25466505150561
13014,1283.795,-87.32580884058378
13015,1283.8875,-93.99812345700727
13016,1283.98,-91.37194219857696
13017,1284.0725,-92.30222922671366
13018,1284.165,-93.05597026112373
13019,1284.2575,-85.94797859092887
13020,1284.35,-86.91436882361968
13021,1284.4425,-84.85421162926136
13022,1284.535,-88.99419013941325
13023,1284.6275,
13024,1284.72,
13025,1284.8125,
13026,1284.905,
13027,1284.9975,
13028,1285.09,
13029,1285.1825,-85.76624548678318
13030,1285.275,-90.38615428307301
13031,1285.3675,-93.62244274622788
13032,1285.46,-92.82990085314626
13033,1285.5525,
13034,1285.645,-99.58810799855256
13035,1285.7375,-93.93008309554216
13036,1285.83,
13037,1285.9225,
13038,1286.015,-90.1397168824563
13039,1286.1075,
13040,1286.2,-98.37163501412925
13041,1286.2925,-114.73615560543193
13042,1286.385,
13043,1286.4775,
13044,1286.57,-91.78285057611399
13045,1286.6625,-96.13342901480098
13046,1286.755,
13047,1286.8475,
13048,1286.94,-88.36236240808825
13049,1287.0325,-96.55127226853722
13050,1287.125,
13051,1287.2175,-88.28259884838148
13052,1287.31,-86.96655527409953
13053,1287.4025,-91.8948931089696
13054,1287.495,-86.15544545137239
13055,1287.5875,-86.73925321453117
13056,1287.68,
13057,1287.7725,-100.54429384242812
13058,1287.865,-87.29653133194388
13059,1287.9575,-87.6374865758473
13060,1288.05,
13061,1288.1425,
13062,1288.235,
13063,1288.3275,
13064,1288.42,
13065,1288.5125,-91.36144317318632
13066,1288.605,-85.81778682700859
13067,1288.6975,-92.88150883172594
13068,1288.79,-88.59737567759015
13069,1288.8825,
13070,1288.975,
13071,1289.0675,
13072,1289.16,-88.98809556354571
13073,1289.2525,-86.64509567370385
13074,1289.345,-85.2834533166711
13075,1289.4375,-88.89987185326129
13076,1289.53,-89.10833461149281
13077,1289.6225,-90.0843227825193
13078,1289.715,-86.47349151988747
13079,1289.8075,-84.45839032073604
13080,1289.9,-88.1252161416898
13081,1289.9925,-90.40095508911435
13082,1290.085,-92.77686938228287
13083,1290.1775,-92.23064221963222
13084,1290.27,
13085,1290.3625,
13086,1290.455,
13087,1290.5475,
13088,1290.64,
13089,1290.7325,-91.00310974972702
13090,1290.825,-91.4486680491707
13091,1290.9175,-91.70019934017358
13092,1291.01,-89.20608470233597
13093,1291.1025,
13094,1291.195,
13095,1291.2875,-97.04902808440818
13096,1291.38,-95.22614763718934
13097,1291.4725,-92.81326921373292
13098,1291.565,-88.34337858880193
13099,1291.6575,-90.00322218797203
13100,1291.75,
13101,1291.8425,
13102,1291.935,-90.04879403135094
13103,1292.0275,-90.0415174207642
13104,1292.12,
13105,1292.2125,-93.89814447425628
13106,1292.305,-106.35363544241714
13107,1292.3975,-89.19891168088753
13108,1292.49,-88.09557722010679
13109,1292.5825,
13110,1292.675,
13111,1292.7675,-96.79142422146117
13112,1292.86,
13113,1292.9525,
13114,1293.045,-94.42995938983577
13115,1293.1375,-87.80956837038921
13116,1293.23,-84.52518416166302
13117,1293.3225,-84.56810863972365
13118,1293.415,
13119,1293.5075,
13120,1293.6,-96.36162327607914
13121,1293.6925,-91.20487540175561
13122,1293.785,-93.34271337644806
13123,1293.8775,
13124,1293.97,-92.65301075842987
13125,1294.0625,
13126,1294.155,-92.3136341923854
13127,1294.2475,-90.83073325362562
13128,1294.34,
13129,1294.4325,
13130,1294.525,-92.16754566003054
13131,1294.6175,
13132,1294.71,-92.39508382707571
13133,1294.8025,-89.35450449982783
13134,1294.895,-123.59234044920376
13135,1294.9875,
13136,1295.08,-89.26752316058311
13137,1295.1725,-96.75526057975297
13138,1295.265,
13139,1295.3575,-94.39467788465285
13140,1295.45,-85.8433063298238
13141,1295.5425,-89.81628389536232
13142,1295.635,-95.76694846905964
13143,1295.7275,-92.8541674642915
13144,1295.82,-89.8716427701076
13145,1295.9125,-91.68233558777956
13146,1296.005,-88.53076406172667
13147,1296.0975,-88.73949394534348
13148,1296.19,-89.05191861369752
13149,1296.2825,-89.68509099168412
13150,1296.375,-96.21798138238248
13151,1296.4675,
13152,1296.56,-94.40519520970236
13153,1296.6525,-90.00668874959376
13154,1296.745,
13155,1296.8375,-92.78466149812371
13156,1296.93,-85.85079086035171
13157,1297.0225,-89.52922423957574
13158,1297.115,
13159,1297.2075,
13160,1297.3,
13161,1297.3925,
13162,1297.485,-91.3617174065436
13163,1297.5775,
13164,1297.67,-89.0197842056081
13165,1297.7625,-88.6287107676388
13166,1297.855,-90.44664109313965
13167,1297.9475,-90.46043231456657
13168,1298.04,-98.25459009995542
13169,1298.1325,-88.7770970313316
13170,1298.225,-100.55570759979416
13171,1298.3175,-102.27498131733154
13172,1298.41,
13173,1298.5025,
13174,1298.595,-86.87126372789845
13175,1298.6875,-88.31790180161957
13176,1298.78,
13177,1298.8725,-90.17177927916512
13178,1298.965,-85.78938748483532
13179,1299.0575,
13180,1299.15,-97.3327460465169
13181,1299.2425,-100.14638364518157
13182,1299.335,
13183,1299.4275,
13184,1299.52,
13185,1299.6125,
13186,1299.705,-86.63504596869187
13187,1299.7975,-86.32749377302167
13188,1299.89,
13189,1299.9825,
13190,1300.075,-90.52009303520487
13191,1300.1675,-93.12644114924005
13192,1300.26,
13193,1300.3525,-90.57141503472769
13194,1300.445,-98.29276738333805
13195,1300.5375,
13196,1300.63,-91.75132943334341
13197,1300.7225,
13198,1300.815,-98.98624491379042
13199,1300.9075,
13200,1301.0,-98.79369150325175
13201,1301.0925,-94.86341357131793
13202,1301.185,-98.90773792093547
13203,1301.2775,-92.77786046762748
13204,1301.37,-87.72486835568047
13205,1301.4625,-110.8288256027821
13206,1301.555,-91.74147958441102
13207,1301.6475,-89.00567181179143
13208,1301.74,-89.57076821625058
13209,1301.8325,
13210,1301.925,
13211,1302.0175,-96.88432280208065
13212,1302.11,-87.92461329810033
13213,1302.2025,-87.84990643969222
13214,1302.295,-88.70508105579833
13215,1302.3875,-87.40176065758914
13216,1302.48,-88.26777216922272
13217,1302.5725,-97.05833604454669
13218,1302.665,-89.46305953999529
13219,1302.7575,-88.07701525936112
13220,1302.85,-91.38842237031531
13221,1302.9425,-92.48741849235765
13222,1303.035,
13223,1303.1275,-95.91557807741118
13224,1303.22,-95.80355365111303
13225,1303.3125,
13226,1303.405,-89.75407399458899
13227,1303.4975,-90.51403329979281
13228,1303.59,-103.83965052337379
13229,1303.6825,-94.7563321218962
13230,1303.775,-89.55953459034653
13231,1303.8675,-95.9911246675054
13232,1303.96,-89.15413232881058
13233,1304.0525,-88.05543861149482
13234,1304.145,-88.34549037934059
13235,1304.2375,-87.19706447692992
13236,1304.33,-91.64463924241645
13237,1304.4225,-91.08896701709472
13238,1304.515,-93.15894049319252
13239,1304.6075,-91.46441234609875
13240,1304.7,
13241,1304.7925,-90.96511017555841
13242,1304.885,-88.73281889640594
13243,1304.9775,-87.49784159786043
13244,1305.07,-91.34911766962571
13245,1305.1625,
13246,1305.255,
13247,1305.3475,-91.19376046333079
13248,1305.44,-87.30551661473213
13249,1305.5325,-88.41725432078584
13250,1305.625,-96.57014321372543
13251,1305.7175,
13252,1305.81,-86.50716347499254
13253,1305.9025,-86.44303030456695
13254,1305.995,-98.99386533083954
13255,1306.0875,-89.43624545931542
13256,1306.18,-90.74864386967101
13257,1306.2725,
13258,1306.365,
13259,1306.4575,-93.97535968588227
13260,1306.55,-89.86727752258261
13261,1306.6425,
13262,1306.735,
13263,1306.8275,-91.19927342940252
13264,1306.92,-86.79378961283889
13265,1307.0125,-85.46704171927011
13266,1307.105,-96.99040022816406
13267,1307.1975,-91.50415539033924
13268,1307.29,-95.39548934697171
13269,1307.3825,
13270,1307.475,
13271,1307.5675,-88.33080875652654
13272,1307.66,-100.12847907792894
13273,1307.7525,
13274,1307.845,-95.53972301963755
13275,1307.9375,-92.61869475329391
13276,1308.03,-90.9053105897627
13277,1308.1225,-86.49389853825895
13278,1308.215,-87.23225037336738
13279,1308.3075,
13280,1308.4,-91.6036486390267
13281,1308.4925,-93.53866341445331
13282,1308.585,
13283,1308.6775,-99.6776404958355
13284,1308.77,-92.31246034746994
13285,1308.8625,-87.88798850763159
13286,1308.955,-89.67112868038859
13287,1309.0475,
13288,1309.14,-89.5356866237209
13289,1309.2325,-95.81733231924082
13290,1309.325,-111.51431679508707
13291,1309.4175,
13292,1309.51,
13293,1309.6025,
13294,1309.695,
13295,1309.7875,-94.94838745004532
13296,1309.88,-97.16259708593964
13297,1309.9725,-95.20624405990283
13298,1310.065,-97.72288694878846
13299,1310.1575,
13300,1310.25,
13301,1310.3425,-90.47167402003268
13302,1310.435,
13303,1310.5275,-86.75800500934629
13304,1310.62,-89.06094132960916
13305,1310.7125,-107.41770100095428
13306,1310.805,-91.7325995131495
13307,1310.8975,-92.19076974690051
13308,1310.99,
13309,1311.0825,-102.34451327863928
13310,1311.175,-93.23119139659796
13311,1311.2675,-97.82794298434455
13312,1311.36,-86.21503740813003
13313,1311.4525,-87.26914780551957
13314,1311.545,-90.55083899669113
13315,1311.6375,
13316,1311.73,-89.286228737153
13317,1311.8225,-88.49774144099496
13318,1311.915,-94.114240818788
13319,1312.0075,
13320,1312.1,-92.27835688930719
13321,1312.1925,-93.45744339228497
13322,1312.285,-97.54602212173003
13323,1312.3775,
13324,1312.47,
13325,1312.5625,-90.41028234089592
13326,1312.655,
13327,1312.7475,
13328,1312.84,-87.94189051239022
13329,1312.9325,
13330,1313.025,-103.29099234703641
13331,1313.1175,-91.58252221375035
13332,1313.21,
13333,1313.3025,-89.24500503994723
13334,1313.395,-87.9948044708863
13335,1313.4875,-89.51586530718636
13336,1313.58,-89.62936012222427
13337,1313.6725,-95.84285582780774
13338,1313.765,
13339,1313.8575,
13340,1313.95,
13341,1314.0425,
13342,1314.135,-90.30815703577979
13343,1314.2275,-94.21725255495345
13344,1314.32,-91.88893762163201
13345,1314.4125,-87.30508510249818
13346,1314.505,-88.24558549966662
13347,1314.5975,-88.30029588048255
13348,1314.69,-87.85393063250203
13349,1314.7825,-88.44110320019868
13350,1314.875,
13351,1314.9675,
13352,1315.06,-94.81565025879767
13353,1315.1525,-93.54986391732068
13354,1315.245,-93.05022955952234
13355,1315.3375,-92.18951043723891
13356,1315.43,-90.35258439788889
13357,1315.5225,-95.75667563492672
13358,1315.615,-96.78455085096198
13359,1315.7075,-88.42999559492154
13360,1315.8,-91.53987696616126
13361,1315.8925,
13362,1315.985,-85.23116882981141
13363,1316.0775,-86.10588036630838
13364,1316.17,-95.9280682141874
13365,1316.2625,-108.911467898652
13366,1316.355,
13367,1316.4475,-92.52615936364154
13368,1316.54,
13369,1316.6325,
13370,1316.725,
13371,1316.8175,-87.46793916578272
13372,1316.91,-89.58137305120543
13373,1317.0025,-91.14891036928212
13374,1317.095,-90.09233044244715
13375,1317.1875,-85.0446360566928
13376,1317.28,-85.40492128746963
13377,1317.3725,
13378,1317.465,
13379,1317.5575,-97.11592637547608
13380,1317.65,
13381,1317.7425,-93.49106949128002
13382,1317.835,-87.62383292711067
13383,1317.9275,-96.38467044588484
13384,1318.02,
13385,1318.1125,
13386,1318.205,-92.09496461331514
13387,1318.2975,-86.95276913710492
13388,1318.39,-92.67813358852024
13389,1318.4825,-95.30018634131025
13390,1318.575,-97.43100837808547
13391,1318.6675,
13392,1318.76,
13393,1318.8525,-97.0790204025889
13394,1318.945,-93.24561371095898
13395,1319.0375,-90.4517723091888
13396,1319.13,-95.33184126339718
13397,1319.2225,
13398,1319.315,
13399,1319.4075,-97.21848575441241
13400,1319.5,
13401,1319.5925,
13402,1319.685,-88.64133547615893
13403,1319.7775,-95.36217707150058
13404,1319.87,-97.06942414846024
13405,1319.9625,
13406,1320.055,
13407,1320.1475,-94.5973941860604
13408,1320.24,-93.18275349694832
13409,1320.3325,-87.39780609290551
13410,1320.425,-87.13762424145429
13411,1320.5175,-88.63351762775571
13412,1320.61,-106.0200076991056
13413,1320.7025,-89.17176774898553
13414,1320.795,-87.1506786084332
13415,1320.8875,-100.29138974785675
13416,1320.98,
13417,1321.0725,-94.86297994840481
13418,1321.165,
13419,1321.2575,
13420,1321.35,
13421,1321.4425,-92.8959505094967
13422,1321.535,
13423,1321.6275,-88.62108451533652
13424,1321.72,-88.7386373279372
13425,1321.8125,-108.76414930155238
13426,1321.905,-90.4663912115671
13427,1321.9975,-93.04510004269567
13428,1322.09,-88.62832414378376
13429,1322.1825,-90.98329667707836
13430,1322.275,-88.3890198195178
13431,1322.3675,-85.03764774659741
13432,1322.46,-95.68080958009801
13433,1322.5525,-92.0302101033768
13434,1322.645,
13435,1322.7375,-91.98041250983479
13436,1322.83,-94.2058864615185
13437,1322.9225,
13438,1323.015,
13439,1323.1075,-89.17783482376385
13440,1323.2,-87.40195660934057
13441,1323.2925,
13442,1323.385,-90.60056085104625
13443,1323.4775,-92.86170365454146
13444,1323.57,-90.13482057495128
13445,1323.6625,-93.25454851734025
13446,1323.755,-92.76459547387157
13447,1323.8475,-91.92033491575295
13448,1323.94,
13449,1324.0325,-91.71037797852206
13450,1324.125,-88.91560865314482
13451,1324.2175,-90.51659395006632
13452,1324.31,
13453,1324.4025,
13454,1324.495,
13455,1324.5875,
13456,1324.68,
13457,1324.7725,
13458,1324.865,
13459,1324.9575,-89.46960182201803
13460,1325.05,-100.47510294098943
13461,1325.1425,
13462,1325.235,
13463,1325.3275,
13464,1325.42,-87.37628255216613
13465,1325.5125,-89.16096037245197
13466,1325.605,-85.26276321754034
13467,1325.6975,-94.91358814713165
13468,1325.79,-92.88709347785226
13469,1325.8825,-93.18912871763708
13470,1325.975,-90.7507766702622
13471,1326.0675,
13472,1326.16,
13473,1326.2525,-92.7086145073204
13474,1326.345,
13475,1326.4375,-98.60668277140752
13476,1326.53,-89.27402406516626
13477,1326.6225,-87.81770072748003
13478,1326.715,
13479,1326.8075,-90.89716346760474
13480,1326.9,-89.17943605422822
13481,1326.9925,
13482,1327.085,-96.47872670722236
13483,1327.1775,
13484,1327.27,
13485,1327.3625,-90.19148606421041
13486,1327.455,-89.39412353034496
13487,1327.5475,-88.35709140536699
13488,1327.64,-96.71577698551735
13489,1327.7325,
13490,1327.825,-95.36070708624301
13491,1327.9175,
13492,1328.01,-89.287163384915
13493,1328.1025,
13494,1328.195,
13495,1328.2875,-92.49559111060063
13496,1328.38,
13497,1328.4725,-86.98684438091004
13498,1328.565,-89.82543629362124
13499,1328.6575,-97.17396301692396
13500,1328.75,
13501,1328.8425,-90.48506292569746
13502,1328.935,-92.12044778231305
13503,1329.0275,-90.22836557409981
13504,1329.12,-92.34362883788535
13505,1329.2125,-89.2223708648409
13506,1329.305,
13507,1329.3975,
13508,1329.49,-98.78629437132545
13509,1329.5825,
13510,1329.675,
13511,1329.7675,
13512,1329.86,-95.65810139775984
13513,1329.9525,
13514,1330.045,
13515,1330.1375,
13516,1330.23,-99.61529871661072
13517,1330.3225,-95.65622685301048
13518,1330.415,-96.21550021116096
13519,1330.5075,
13520,1330.6,
13521,1330.6925,-94.83533945828333
13522,1330.785,
13523,1330.8775,-91.30788671602518
13524,1330.97,-87.93973319209226
13525,1331.0625,
13526,1331.155,-97.79588903201116
13527,1331.2475,
13528,1331.34,
13529,1331.4325,
13530,1331.525,
13531,1331.6175,
13532,1331.71,
13533,1331.8025,-101.55143100225841
13534,1331.895,-88.08903367299963
13535,1331.9875,-91.5671895283555
13536,1332.08,
13537,1332.1725,-103.30995104845687
13538,1332.265,-91.45145199621518
13539,1332.3575,-89.54074252889222
13540,1332.45,-94.31953675383467
13541,1332.5425,
13542,1332.635,
13543,1332.7275,-90.74343897023246
13544,1332.82,-104.21671064207572
13545,1332.9125,
13546,1333.005,
13547,1333.0975,
13548,1333.19,-95.35569246724735
13549,1333.2825,
13550,1333.375,
13551,1333.4675,-89.92410976783626
13552,1333.56,-96.44989559998395
13553,1333.6525,
13554,1333.745,
13555,1333.8375,
13556,1333.93,
13557,1334.0225,
13558,1334.115,
13559,1334.2075,
13560,1334.3,
13561,1334.3925,-94.25599957684938
13562,1334.485,-92.51731759192765
13563,1334.5775,-89.45493509102782
13564,1334.67,-87.09622750182587
13565,1334.7625,-89.08387814436668
13566,1334.855,
13567,1334.9475,-90.30683597087477
13568,1335.04,-98.75002030907675
13569,1335.1325,
13570,1335.225,
13571,1335.3175,-91.92483192818464
13572,1335.41,
13573,1335.5025,
13574,1335.595,
13575,1335.6875,-92.81535173404538
13576,1335.78,-87.68737861393704
13577,1335.8725,-87.41788400247927
13578,1335.965,
13579,1336.0575,-86.98883269061832
13580,1336.15,-89.64034553558962
13581,1336.2425,
13582,1336.335,
13583,1336.4275,-89.92063713561359
13584,1336.52,-87.97565780877332
13585,1336.6125,-87.56551987745276
13586,1336.705,-85.45701646595168
13587,1336.7975,-86.6985767133289
13588,1336.89,
13589,1336.9825,-94.7466747824563
13590,1337.075,-90.18631655923942
13591,1337.1675,-87.81790763062426
13592,1337.26,-86.21350189203918
13593,1337.3525,-93.72900561359961
13594,1337.445,
13595,1337.5375,
13596,1337.63,
13597,1337.7225,
13598,1337.815,-86.65627442607699
13599,1337.9075,
13600,1338.0,
13601,1338.0925,-94.93487846506015
13602,1338.185,-91.27274032520135
13603,1338.2775,-99.60461418869835
13604,1338.37,-87.27312559668853
13605,1338.4625,-90.30420494783387
13606,1338.555,-101.81393347434657
13607,1338.6475,-90.22483003491502
13608,1338.74,
13609,1338.8325,-90.5072615365365
13610,1338.925,-83.78902527056923
13611,1339.0175,-85.10872198009685
13612,1339.11,
13613,1339.2025,
13614,1339.295,-88.00757925405436
13615,1339.3875,-98.67319567329533
13616,1339.48,-93.78110109503316
13617,1339.5725,-95.97509208089149
13618,1339.665,
13619,1339.7575,
13620,1339.85,-91.05345974499448
13621,1339.9425,-88.01890885455498
13622,1340.035,-88.90542015537267
13623,1340.1275,
13624,1340.22,-101.85906656685017
13625,1340.3125,-94.69403580305384
13626,1340.405,-92.3227555926837
13627,1340.4975,-88.67096368690724
13628,1340.59,-90.06374477811829
13629,1340.6825,-90.62888992885654
13630,1340.775,
13631,1340.8675,-87.76099293852997
13632,1340.96,
13633,1341.0525,-92.93693654805124
13634,1341.145,-91.63978626493565
13635,1341.2375,-89.15267488177679
13636,1341.33,-97.09356845993474
13637,1341.4225,
13638,1341.515,
13639,1341.6075,
13640,1341.7,
13641,1341.7925,-93.96921840704596
13642,1341.885,-103.59848844676988
13643,1341.9775,-90.56681308462215
13644,1342.07,
13645,1342.1625,-89.10009872693533
13646,1342.255,-91.18364750816505
13647,1342.3475,-96.39982926375744
13648,1342.44,-86.25483537469805
13649,1342.5325,
13650,1342.625,
13651,1342.7175,-96.24926614097981
13652,1342.81,-93.06921542155817
13653,1342.9025,-91.80207875640606
13654,1342.995,
13655,1343.0875,-90.8558463506912
13656,1343.18,
13657,1343.2725,-89.11855581467921
13658,1343.365,
13659,1343.4575,-90.8792240857714
13660,1343.55,-90.99950972952492
13661,1343.6425,
13662,1343.735,
13663,1343.8275,
13664,1343.92,
13665,1344.0125,
13666,1344.105,-91.23985301527087
13667,1344.1975,-91.7810537942201
13668,1344.29,-90.35627508533885
13669,1344.3825,
13670,1344.475,-89.40508629342382
13671,1344.5675,
13672,1344.66,
13673,1344.7525,
13674,1344.845,
13675,1344.9375,-90.68772815453586
13676,1345.03,
13677,1345.1225,
13678,1345.215,-92.5305061770367
13679,1345.3075,-93.23318074658278
13680,1345.4,-95.84946118360779
13681,1345.4925,
13682,1345.585,
13683,1345.6775,-98.62841019486595
13684,1345.77,-87.06829613665792
13685,1345.8625,-89.0128921796071
13686,1345.955,-94.38870537313468
13687,1346.0475,-88.55257337022834
13688,1346.14,-85.3753964546631
13689,1346.2325,
13690,1346.325,-92.99738568778963
13691,1346.4175,-87.73694179444762
13692,1346.51,-85.64545724046872
13693,1346.6025,-98.42543136501335
13694,1346.695,
13695,1346.7875,
13696,1346.88,-95.62614174979191
13697,1346.9725,
13698,1347.065,-89.36781298491432
13699,1347.1575,-93.12480894358465
13700,1347.25,-92.40963461328832
13701,1347.3425,
13702,1347.435,-102.48138845256088
13703,1347.5275,
13704,1347.62,-90.5213957434641
13705,1347.7125,-107.46739717514603
13706,1347.805,
13707,1347.8975,
13708,1347.99,-92.51202612481605
13709,1348.0825,-90.47077918065476
13710,1348.175,-88.96164688988861
13711,1348.2675,-88.3698171444195
13712,1348.36,-92.9138537119938
13713,1348.4525,
13714,1348.545,-94.18441233165618
13715,1348.6375,
13716,1348.73,-106.5760452014047
13717,1348.8225,
13718,1348.915,-90.53587259878483
13719,1349.0075,-94.22842998856213
13720,1349.1,
13721,1349.1925,-89.50236490690081
13722,1349.285,-88.38212523706643
13723,1349.3775,-92.51210523119528
13724,1349.47,-88.96739309531269
13725,1349.5625,-90.21528730072099
13726,1349.655,
13727,1349.7475,
13728,1349.84,-91.10307795173404
13729,1349.9325,-91.1730803630856
13730,1350.025,-103.99289229780751
13731,1350.1175,
13732,1350.21,
13733,1350.3025,-88.7392937058332
13734,1350.395,-98.46988376671777
13735,1350.4875,
13736,1350.58,
13737,1350.6725,
13738,1350.765,
13739,1350.8575,-90.45188958054138
13740,1350.95,-93.83886522489524
13741,1351.0425,
13742,1351.135,
13743,1351.2275,
13744,1351.32,
13745,1351.4125,-88.2808869433243
13746,1351.505,-87.57200653958087
13747,1351.5975,
13748,1351.69,-92.88972832842042
13749,1351.7825,-89.54317643022554
13750,1351.875,-88.01137440215042
13751,1351.9675,-87.00769961253113
13752,1352.06,-90.37291104770503
13753,1352.1525,-93.6220526835721
13754,1352.245,-86.95176651356846
13755,1352.3375,-93.02048806246596
13756,1352.43,
13757,1352.5225,-93.68537696950285
13758,1352.615,-89.14321276297787
13759,1352.7075,-93.62427163019206
13760,1352.8,-88.07826599276467
13761,1352.8925,-88.14033936699599
13762,1352.985,
13763,1353.0775,
13764,1353.17,-95.96666905938115
13765,1353.2625,-93.31235619264666
13766,1353.355,-94.14763442037257
13767,1353.4475,-98.78068197964993
13768,1353.54,
13769,1353.6325,
13770,1353.725,-88.12721506052108
13771,1353.8175,
13772,1353.91,
13773,1354.0025,-88.79875217983432
13774,1354.095,
13775,1354.1875,
13776,1354.28,-97.61964800880745
13777,1354.3725,-94.03288804910288
13778,1354.465,
13779,1354.5575,-91.02415339906162
13780,1354.65,-88.65334830731372
13781,1354.7425,-108.95263069243249
13782,1354.835,
13783,1354.9275,
13784,1355.02,
13785,1355.1125,-90.87410145077646
13786,1355.205,
13787,1355.2975,
13788,1355.39,
13789,1355.4825,-87.87559065922358
13790,1355.575,-86.70539863283526
13791,1355.6675,-89.73764180428296
13792,1355.76,
13793,1355.8525,-91.9198555212605
13794,1355.945,-89.10722493221327
13795,1356.0375,
13796,1356.13,
13797,1356.2225,-95.02178527299414
13798,1356.315,-86.37773527448402
13799,1356.4075,
13800,1356.5,
13801,1356.5925,-90.25946661215517
13802,1356.685,-95.92723427666691
13803,1356.7775,
13804,1356.87,-93.86178061681932
13805,1356.9625,
13806,1357.055,
13807,1357.1475,-88.75100484466256
13808,1357.24,-91.83019896480351
13809,1357.3325,-90.16615157620102
13810,1357.425,-91.1929089527723
13811,1357.5175,
13812,1357.61,
13813,1357.7025,
13814,1357.795,
13815,1357.8875,
13816,1357.98,
13817,1358.0725,
13818,1358.165,
13819,1358.2575,
13820,1358.35,
13821,1358.4425,-91.73571570677241
13822,1358.535,
13823,1358.6275,
13824,1358.72,-91.11026698828282
13825,1358.8125,-88.35555631093568
13826,1358.905,
13827,1358.9975,
13828,1359.09,-88.26225593612648
13829,1359.1825,-86.25854910648886
13830,1359.275,
13831,1359.3675,-97.95010560022891
13832,1359.46,-93.6729697200528
13833,1359.5525,-88.14254157580308
13834,1359.645,-86.67805478832129
13835,1359.7375,-90.8389080047431
13836,1359.83,-101.37192095230233
13837,1359.9225,-97.63102648895456
13838,1360.015,-105.71109522836288
13839,1360.1075,-92.65090799780165
13840,1360.2,
13841,1360.2925,
13842,1360.385,-94.31268260129275
13843,1360.4775,
13844,1360.57,
13845,1360.6625,-86.56547874066484
13846,1360.755,-93.08174363350658
13847,1360.8475,-93.06475147302262
13848,1360.94,-86.94234616246897
13849,1361.0325,-88.43596567453714
13850,1361.125,
13851,1361.2175,
13852,1361.31,
13853,1361.4025,-98.50475985701121
13854,1361.495,-91.26842023355178
13855,1361.5875,-89.30920158744244
13856,1361.68,-92.20770273811071
