,Frequency (MHz),Clean_EIRP(dBm)
567,132.54,-95.00550869248472
568,132.6325,-104.12126462759268
569,132.725,-99.64385295985593
570,132.8175,-96.13279493602698
571,132.91,-96.2715586263136
572,133.0025,-98.53903025947139
573,133.095,-99.94148554580687
574,133.1875,-101.10800089258905
575,133.28,-98.06017405102764
576,133.3725,-97.13293450290008
577,133.465,-102.24931400298095
578,133.5575,-102.67794577430587
579,133.65,-102.00435797637437
580,133.7425,-105.86051688071413
581,133.835,-107.0721942494888
582,133.9275,-104.07968171792126
583,134.02,-103.01998654533264
584,134.1125,-102.18607777609785
585,134.205,-102.00968095922455
586,134.2975,-107.99191947548353
587,134.39,
588,134.4825,-108.76343832320403
589,134.575,-100.63760692828538
590,134.6675,-102.47385007733554
591,134.76,
592,134.8525,-101.79359916689472
593,134.945,-106.39506007116881
594,135.0375,-100.60858873301305
595,135.13,-100.24390299738782
596,135.2225,-101.90800674188381
597,135.315,-103.09024315670018
598,135.4075,
599,135.5,-106.1672547400643
600,135.5925,-100.99211357086226
601,135.685,
602,135.7775,
603,135.87,
604,135.9625,-101.35628764341577
605,136.055,-103.97612601923882
606,136.1475,-103.53446281165525
607,136.24,-103.56683291148728
608,136.3325,
609,136.425,-100.3853467618491
610,136.5175,-98.92119597600839
611,136.61,-98.50718452785122
612,136.7025,-98.79025339743053
613,136.795,-107.16214057963109
614,136.8875,-113.26805875303917
615,136.98,-107.99683893486264
616,137.0725,-104.39114182578523
617,137.165,
618,137.2575,
619,137.35,
620,137.4425,-101.95565993122636
621,137.535,-100.21619204356315
622,137.6275,-108.06968436084814
623,137.72,-105.31283357961345
624,137.8125,-106.76374081488021
625,137.905,-106.94249781950182
626,137.9975,-109.54639723747066
627,138.09,
628,138.1825,
629,138.275,
630,138.3675,-107.98283044721722
631,138.46,-100.17366748563298
632,138.5525,-99.32067219261903
633,138.645,-99.29900567031439
634,138.7375,-105.14567402624891
635,138.83,-105.73268085364907
636,138.9225,-105.74684471951655
637,139.015,-107.9432918097067
638,139.1075,-103.4536798861941
639,139.2,-105.80579669198785
640,139.2925,-100.2186433884822
641,139.385,-98.16565276420823
642,139.4775,-103.12845644814556
643,139.57,
644,139.6625,
645,139.755,-114.50330314968824
646,139.8475,-106.31939492465602
647,139.94,-105.83947711786259
648,140.0325,-108.22552975456836
649,140.125,-100.43450980904896
650,140.2175,-99.00926152125874
651,140.31,-100.5750017804605
652,140.4025,-102.6081837056532
653,140.495,-105.32031564765605
654,140.5875,-98.3127325491908
655,140.68,-99.15370013142598
656,140.7725,-113.4111011869981
657,140.865,
658,140.9575,
659,141.05,
660,141.1425,-100.9178016045314
661,141.235,-108.56870852945454
662,141.3275,-105.83836825097057
663,141.42,-101.36734552420778
664,141.5125,-98.98945131372531
665,141.605,-99.79464579316969
666,141.6975,-100.38811157838947
667,141.79,-96.28551078765604
668,141.8825,-93.4953843332288
669,141.975,-94.5112566411067
670,142.0675,-94.39031829678635
671,142.16,-94.00307455814627
672,142.2525,-95.70855015964636
673,142.345,-98.07216946420269
674,142.4375,-92.94335597349439
675,142.53,-90.10992743516118
676,142.6225,-90.91114656038073
677,142.715,-91.06707926000212
678,142.8075,-91.41908348805691
679,142.9,-88.77152270690482
680,142.9925,-88.74472724342617
681,143.085,-90.46726147686931
682,143.1775,-87.97872528591157
683,143.27,-86.62794311853554
684,143.3625,-86.53748331545536
685,143.455,-87.62808375326031
686,143.5475,-86.8740999723764
687,143.64,-88.19860934429781
688,143.7325,-89.56874503525043
689,143.825,-89.58649995956839
690,143.9175,-88.20443396430244
691,144.01,-87.21463495514443
692,144.1025,-86.50430043225717
693,144.195,-86.18367379888056
694,144.2875,-88.71099126690697
695,144.38,-93.36406344944287
696,144.4725,-92.42135019007826
697,144.565,-91.744367550301
698,144.6575,-91.04646156500942
699,144.75,-90.82016258743761
700,144.8425,-91.47988531995081
701,144.935,-92.0917225161507
702,145.0275,-90.12440731964118
703,145.12,-89.67087971623539
704,145.2125,-89.8697366685594
705,145.305,-91.05138636149249
706,145.3975,-89.76197287413024
707,145.49,-91.03054723921433
708,145.5825,-91.46398553827592
709,145.675,-89.32145954732351
710,145.7675,-89.32435807294274
711,145.86,-91.93767276611636
712,145.9525,-93.60142473959056
713,146.045,-91.30083939372054
714,146.1375,-92.17776492439955
715,146.23,-93.26293438628906
716,146.3225,-92.53779824630652
717,146.415,-91.64549163985308
718,146.5075,-92.81621648659404
719,146.6,-93.62906812226797
720,146.6925,-94.81056817543765
721,146.785,-92.7950378525737
722,146.8775,-92.68477239719843
723,146.97,-92.40150973080878
724,147.0625,-92.07922782233135
725,147.155,-93.00002945881914
726,147.2475,-94.83718825075033
727,147.34,-95.39072748703586
728,147.4325,-94.667952940004
729,147.525,-95.77920213194557
730,147.6175,-96.66047360218514
731,147.71,-96.27646282309317
732,147.8025,-97.59819205112629
733,147.895,-96.94591148310244
734,147.9875,-100.11411888028768
735,148.08,-104.10225311713242
736,148.1725,-93.56901015153566
737,148.265,-94.37602882724876
738,148.3575,-93.55202740767474
739,148.45,-90.93116475188404
740,148.5425,-90.58713773112879
741,148.635,-93.10712646439755
742,148.7275,-95.5029890607017
743,148.82,-100.74063737082
744,148.9125,-103.81045287805028
745,149.005,-100.50793791687262
746,149.0975,-98.59813787472062
747,149.19,-99.97584840523831
748,149.2825,-103.84261619872312
749,149.375,-102.97057605698306
750,149.4675,-102.47500232808167
751,149.56,-109.44992765126015
752,149.6525,-106.75077261830987
753,149.745,-100.81335544538155
754,149.8375,-98.63520921176386
755,149.93,-98.38734766408699
756,150.0225,-107.92181392587085
757,150.115,-102.71654935108646
758,150.2075,-104.85425368780268
759,150.3,-113.075610954203
760,150.3925,-105.51137867681534
761,150.485,-102.4330627818341
762,150.5775,-101.17499331465254
763,150.67,-100.67770011274558
764,150.7625,-103.83521849048313
765,150.855,-110.93481457422313
766,150.9475,-103.4229459956122
767,151.04,-98.52995793669888
768,151.1325,-96.10808485355811
769,151.225,-95.84692609490372
770,151.3175,-95.36725860378077
771,151.41,-93.66139769976581
772,151.5025,-94.08489466030035
773,151.595,-93.76819042732197
774,151.6875,-91.90844881498427
775,151.78,-92.31114062960899
776,151.8725,-93.51066633055588
777,151.965,-92.99662855027913
778,152.0575,-92.20561331536874
779,152.15,-89.65434206579893
780,152.2425,-89.52179382908297
781,152.335,-91.09873381201682
782,152.4275,-91.13873544875855
783,152.52,-91.06952079064985
784,152.6125,-90.15048728731414
785,152.705,-89.19348070876532
786,152.7975,-87.89716388241439
787,152.89,-87.8456657999908
788,152.9825,-86.3276282683521
789,153.075,-85.386003967676
790,153.1675,-83.70570182701165
791,153.26,-82.17790153527065
792,153.3525,-81.03300249699971
793,153.445,-80.95557605954453
794,153.5375,-81.25733648509858
795,153.63,-81.74706369670292
796,153.7225,-80.96406651680635
797,153.815,-80.14963536814876
798,153.9075,-79.30031463734801
799,154.0,-79.24544834853164
800,154.0925,-80.14323321264511
801,154.185,-81.81023646606947
802,154.2775,-82.6396983853307
803,154.37,-85.58502382094998
804,154.4625,-86.37776799928004
805,154.555,-86.43832760420398
806,154.6475,-86.40673601717303
807,154.74,-86.28903970066098
808,154.8325,-86.31314479809771
809,154.925,-87.36665772845912
810,155.0175,-89.9991397909613
811,155.11,-91.20124996613373
812,155.2025,-91.57280924423537
813,155.295,-91.65549735182991
814,155.3875,-92.67626974836472
815,155.48,-92.92414299317261
816,155.5725,-91.79565443881701
817,155.665,-90.64817172934633
818,155.7575,-90.32979348451428
819,155.85,-89.54243879924817
820,155.9425,-89.42759234080017
821,156.035,-89.85896995289932
822,156.1275,-88.42352480446235
823,156.22,-88.47969549553945
824,156.3125,-90.95761699833787
825,156.405,-92.50411997782012
826,156.4975,-93.68709038207476
827,156.59,-93.34412916352665
828,156.6825,-94.64285616695463
829,156.775,-93.93423446569734
830,156.8675,-94.39592320654157
831,156.96,-94.89541770904643
832,157.0525,-94.2157307606494
833,157.145,-93.32766614150758
834,157.2375,-91.73134486647612
835,157.33,-90.2322471224423
836,157.4225,-88.6944789802227
837,157.515,-86.89753630871735
838,157.6075,-84.9837101718228
839,157.7,-83.44546369326493
840,157.7925,-82.29211275963044
841,157.885,-81.54528256195587
842,157.9775,-81.47808534674206
843,158.07,-80.69882576105671
844,158.1625,-79.72921957293752
845,158.255,-79.6209073790867
846,158.3475,-79.8705251337563
847,158.44,-80.3167351459092
848,158.5325,-80.75925752542197
849,158.625,-81.19521342526406
850,158.7175,-81.59107944159358
851,158.81,-81.94552447095904
852,158.9025,-82.12753098283659
853,158.995,-82.17360620540283
854,159.0875,-83.18870504553912
855,159.18,-84.10940291140214
856,159.2725,-83.3950730449756
857,159.365,-83.20079708400895
858,159.4575,-83.33246686284687
859,159.55,-83.29294694510207
860,159.6425,-83.17631781646915
861,159.735,-82.86676527623743
862,159.8275,-82.44874635782752
863,159.92,-81.79749425764226
864,160.0125,-81.1449429882869
865,160.105,-81.15805528503972
866,160.1975,-82.7891480450554
867,160.29,-81.39664072743409
868,160.3825,-81.29247507683462
869,160.475,-82.19439139571195
870,160.5675,-83.2632714399913
871,160.66,-83.95930036743599
872,160.7525,-84.56682835024574
873,160.845,-84.46353763759738
874,160.9375,-85.09371401854384
875,161.03,-87.00631159671302
876,161.1225,-89.52173350263996
877,161.215,-91.86652204240698
878,161.3075,-93.37385192303677
879,161.4,-95.96587680932564
880,161.4925,-95.618614743244
881,161.585,-93.6089635260111
882,161.6775,-91.36227050430256
883,161.77,-89.41245474716374
884,161.8625,-86.137857996611
885,161.955,-84.66069726223743
886,162.0475,-83.86664442989121
887,162.14,-82.51765601303734
888,162.2325,-82.35274221182544
889,162.325,-83.24673630813396
890,162.4175,-82.86806785640657
891,162.51,-82.77309994410636
892,162.6025,-82.12664738736689
893,162.695,-80.09257196398403
894,162.7875,-78.43633569835214
895,162.88,-77.58169656444352
896,162.9725,-77.20464246836363
897,163.065,-77.31278547801128
898,163.1575,-77.67056831080512
899,163.25,-77.60011629843635
900,163.3425,-77.8432443884526
901,163.435,-78.52947074655218
902,163.5275,-79.0494217661469
903,163.62,-79.0158711524216
904,163.7125,-79.37771289785863
905,163.805,-80.00383774411198
906,163.8975,-80.33964442434285
907,163.99,-80.65971800200877
908,164.0825,-80.35871135837888
909,164.175,-80.25864657072194
910,164.2675,-79.17398044522483
911,164.36,-78.28384734939979
912,164.4525,-77.82255718733566
913,164.545,-77.43511060511048
914,164.6375,-77.09344983335254
915,164.73,-76.88282935345137
916,164.8225,-76.67203015397438
917,164.915,-76.72499273249022
918,165.0075,-76.86668987091208
919,165.1,-76.950788485279
920,165.1925,-76.98516088130208
921,165.285,-76.85492660888731
922,165.3775,-76.92183708171932
923,165.47,-77.18444893587325
924,165.5625,-77.7325761028478
925,165.655,-78.29456139440857
926,165.7475,-78.60727679820022
927,165.84,-79.94138669808198
928,165.9325,-79.27936375884835
929,166.025,-78.89377424160882
