,Frequency (MHz),Clean_EIRP(dBm)
912,988.12,-74.79876294023597
913,989.093333,-74.89895095056252
914,990.066667,-73.75388917812924
915,991.04,-74.14573170720091
916,992.013333,-76.10523419217594
917,992.986667,-76.19245425028728
918,993.96,-75.70078846415763
919,994.933333,-74.8601852860409
920,995.906667,-81.92774688885834
921,996.88,-73.6805633776832
922,997.853333,-75.52843137600337
923,998.826667,-76.82836590741489
924,999.8,-73.11512525970795
925,1000.773333,-72.71634718529042
926,1001.746667,-71.98231267933393
927,1002.72,-75.08871938891266
928,1003.693333,-88.03375722640948
929,1004.666667,
930,1005.64,
931,1006.613333,-78.68760464269721
932,1007.586667,-75.59004601181516
933,1008.56,-75.08714130332979
934,1009.533333,-76.17534106452317
935,1010.506667,-75.15791438706893
936,1011.48,-71.90681210580632
937,1012.453333,
938,1013.426667,
939,1014.4,-74.7852332994462
940,1015.373333,
941,1016.346667,-71.46817069368255
942,1017.32,-74.23940108463667
943,1018.293333,-73.48485098992298
944,1019.266667,-73.83440852121618
945,1020.24,-73.12062458666352
946,1021.213333,-72.97834940988072
947,1022.186667,-72.78956488168687
948,1023.16,-71.59588513600553
949,1024.133333,-72.1767378246676
950,1025.106667,-75.9914744962652
951,1026.08,
952,1027.053333,-73.69935911787023
953,1028.026667,-71.65798619124607
954,1029.0,-60.29207382870944
955,1029.973333,-57.66343545716254
956,1030.946667,-59.59800516615591
957,1031.92,-71.38445952304967
958,1032.893333,-76.3209750956287
959,1033.866667,-71.56898649708724
960,1034.84,-71.05419190124202
961,1035.813333,-74.52662002808671
962,1036.786667,-71.93339841699859
963,1037.76,-71.57430371515562
964,1038.733333,-71.5850632752929
965,1039.706667,-72.8262123761692
966,1040.68,-72.59992539450187
967,1041.653333,-71.27077791361883
968,1042.626667,-70.56179621076318
969,1043.6,-73.32889132798617
970,1044.573333,-73.21088191781026
971,1045.546667,-71.3083657545518
972,1046.52,-72.96152467757962
973,1047.493333,
974,1048.466667,-70.1110872592962
975,1049.44,-81.70289751320215
976,1050.413333,-73.22337543826701
977,1051.386667,-75.12842095136614
978,1052.36,-74.22479768997582
979,1053.333333,-75.19565830298852
980,1054.306667,-68.6379536558183
981,1055.28,
982,1056.253333,-73.63129680196751
983,1057.226667,-73.82660014956852
984,1058.2,-77.41337185971572
985,1059.173333,-76.10023670333024
986,1060.146667,-71.42031419526003
987,1061.12,-68.79994810057318
988,1062.093333,-73.17157438116685
989,1063.066667,-72.04053797593724
990,1064.04,-74.06776508937631
991,1065.013333,-76.25725823776607
992,1065.986667,-74.83560752922074
993,1066.96,-72.78638131135642
994,1067.933333,-75.7661286356681
995,1068.906667,-79.19477045031472
996,1069.88,-74.55351417215104
997,1070.853333,-76.06832545471462
998,1071.826667,-72.0755079717053
999,1072.8,-74.88647303825209
1000,1073.773333,-74.4166517568621
1001,1074.746667,-82.95396474696764
1002,1075.72,-72.0359953642265
1003,1076.693333,-71.56789058542016
1004,1077.666667,-76.87537821208943
1005,1078.64,-76.60922257165957
1006,1079.613333,
1007,1080.586667,
1008,1081.56,-60.920020898554185
1009,1082.533333,-74.54382015552457
1010,1083.506667,-78.22279475075388
1011,1084.48,-70.37779703347583
1012,1085.453333,-72.68660074338246
1013,1086.426667,-61.341351994042135
1014,1087.4,-59.97759068359599
1015,1088.373333,-50.443584132100284
1016,1089.346667,-46.72175870819568
1017,1090.32,-38.45325104873857
1018,1091.293333,-47.956432494236836
1019,1092.266667,-69.35471748640394
1020,1093.24,-65.21644722381464
1021,1094.213333,-65.75326171760038
1022,1095.186667,
1023,1096.16,-79.52597066246226
1024,1097.133333,-78.95438698838451
1025,1098.106667,-81.53604441551676
1026,1099.08,-75.70132226708392
1027,1100.053333,-71.81399463409898
1028,1101.026667,-75.76681533696112
1029,1102.0,-75.58579013425425
1030,1102.973333,-55.17918733183035
1031,1103.946667,-72.65597551991799
1032,1104.92,-57.3093765175686
1033,1105.893333,-73.9687734630724
1034,1106.866667,-74.39784912215933
1035,1107.84,-73.88500927850282
1036,1108.813333,-75.58130585021101
1037,1109.786667,-73.28382468247477
1038,1110.76,-72.96560211614644
1039,1111.733333,-85.17431045613263
1040,1112.706667,-50.30434333412959
1041,1113.68,-63.26053366882079
1042,1114.653333,
1043,1115.626667,-73.66521135212652
1044,1116.6,-72.51413721185946
1045,1117.573333,-69.36264754275393
1046,1118.546667,-74.93602470977851
1047,1119.52,-72.76070070426813
1048,1120.493333,-73.66964945695824
1049,1121.466667,-72.69913389815332
1050,1122.44,-75.7811121121561
1051,1123.413333,-70.89869804058011
1052,1124.386667,-71.47047240976451
1053,1125.36,-72.25404739030333
1054,1126.333333,-86.46058295569175
1055,1127.306667,-73.7305297689574
1056,1128.28,-61.76500336304088
1057,1129.253333,-77.49362056380058
1058,1130.226667,-79.06384890681854
1059,1131.2,-73.41546241003476
1060,1132.173333,
1061,1133.146667,-70.75998354798291
1062,1134.12,-73.68295302087785
1063,1135.093333,-74.48846631983473
1064,1136.066667,
1065,1137.04,-52.205334105819155
1066,1138.013333,-60.98853579481264
1067,1138.986667,-77.76641760392476
1068,1139.96,-82.82559939470457
1069,1140.933333,-78.66028584824424
1070,1141.906667,-74.07073548956414
1071,1142.88,-74.92000049943235
1072,1143.853333,-75.07081131064406
1073,1144.826667,-77.85619838866086
1074,1145.8,-84.26753337785976
1075,1146.773333,-76.4446859915088
1076,1147.746667,-75.0295702741675
1077,1148.72,-75.97610939391016
1078,1149.693333,-72.93734266046533
1079,1150.666667,-71.44716702739493
1080,1151.64,-74.11589145960954
1081,1152.613333,-76.90674961009609
1082,1153.586667,-79.7885183718167
1083,1154.56,-76.06755495501862
1084,1155.533333,-77.3262099376145
1085,1156.506667,-83.03090008383509
1086,1157.48,-72.02804971283317
1087,1158.453333,-70.65227829496402
1088,1159.426667,-75.51378266475513
1089,1160.4,-70.03000872409548
1090,1161.373333,-73.67519037174122
1091,1162.346667,-73.76083460645668
1092,1163.32,-74.96951742124699
1093,1164.293333,-71.02673837918792
1094,1165.266667,-71.95706674376515
1095,1166.24,-70.05435332925296
1096,1167.213333,-72.50873059426405
1097,1168.186667,-73.26000346862236
1098,1169.16,-72.00879794797292
1099,1170.133333,-75.26948679723327
1100,1171.106667,-73.27228341045785
1101,1172.08,-73.64047600927842
1102,1173.053333,-72.06290122920238
1103,1174.026667,-69.72765048636501
1104,1175.0,-72.63421514469401
1105,1175.973333,-70.94915267092313
1106,1176.946667,-70.79783189110613
1107,1177.92,-70.94293847297527
1108,1178.893333,-72.66298498373575
1109,1179.866667,-71.40000231261098
1110,1180.84,-71.96231795086757
1111,1181.813333,-72.98512170476573
1112,1182.786667,-85.1138040017469
1113,1183.76,-72.35820781394209
1114,1184.733333,-71.22747179588009
1115,1185.706667,-73.58806082706126
1116,1186.68,-74.85015305385564
1117,1187.653333,-72.19581261106033
1118,1188.626667,-70.51360480160734
1119,1189.6,-74.06317213772232
1120,1190.573333,-69.80784956546042
1121,1191.546667,-71.78736013668973
1122,1192.52,-72.62813242534452
1123,1193.493333,-72.90783993146837
1124,1194.466667,
1125,1195.44,-71.89504479695543
1126,1196.413333,-70.93531131879183
1127,1197.386667,-76.22646118701161
1128,1198.36,-76.1255952558557
1129,1199.333333,-72.28749106600324
1130,1200.306667,-73.1201459289272
1131,1201.28,-73.14192831831822
1132,1202.253333,-76.70589704357438
1133,1203.226667,
1134,1204.2,-83.83049329143373
1135,1205.173333,-68.78350809293795
1136,1206.146667,-72.66706153867464
1137,1207.12,-71.18441974491617
1138,1208.093333,-72.61097944913244
1139,1209.066667,-72.32450098881496
1140,1210.04,-73.33175148582549
1141,1211.013333,-73.01602115505031
1142,1211.986667,-73.78732177344065
1143,1212.96,-70.98062082313363
1144,1213.933333,-73.23531519286067
1145,1214.906667,-71.14373818617405
1146,1215.88,-74.67719338483116
1147,1216.853333,-71.72528083617236
1148,1217.826667,-74.36730750046583
1149,1218.8,-72.3436358667542
1150,1219.773333,-72.39552535081849
1151,1220.746667,-78.80118571314836
1152,1221.72,-75.43411934843398
1153,1222.693333,-71.50548673748689
1154,1223.666667,-71.35216010622533
1155,1224.64,-73.56658397040546
1156,1225.613333,-75.33267924747562
1157,1226.586667,-66.25545200163518
1158,1227.56,-70.84109341111527
1159,1228.533333,-72.81283302960057
1160,1229.506667,-75.61499729824308
1161,1230.48,-82.86147959953689
1162,1231.453333,-71.33259905474037
1163,1232.426667,-77.40172368015149
1164,1233.4,-71.1897647134315
1165,1234.373333,-74.12349733284331
1166,1235.346667,-76.10804714504047
1167,1236.32,-73.48256908564962
1168,1237.293333,
1169,1238.266667,-70.75480067702631
1170,1239.24,-69.48011628674271
1171,1240.213333,-73.0185035559409
1172,1241.186667,-77.06289024679917
1173,1242.16,-68.72006728536398
1174,1243.133333,-70.42209961586653
1175,1244.106667,-70.17930465904993
1176,1245.08,-70.50609792255113
1177,1246.053333,-70.86162382415019
1178,1247.026667,-75.14298346781902
1179,1248.0,-74.66719806059922
1180,1248.973333,-72.64386741702306
1181,1249.946667,-71.46220719342854
1182,1250.92,-71.89548778770968
1183,1251.893333,-74.64248508605364
1184,1252.866667,-70.24238063742573
1185,1253.84,-72.79889613080167
1186,1254.813333,-68.3757127078093
1187,1255.786667,-75.82834452359586
1188,1256.76,
1189,1257.733333,-80.2189118478222
1190,1258.706667,-82.08018481124398
1191,1259.68,-70.55953163614163
1192,1260.653333,-68.95623220027457
1193,1261.626667,-71.01313947397615
1194,1262.6,-74.91312909886135
1195,1263.573333,-71.76613179986849
1196,1264.546667,-73.6242217420547
1197,1265.52,-70.63030883222301
1198,1266.493333,-80.69918808756515
1199,1267.466667,
1200,1268.44,-76.22002983257448
1201,1269.413333,-69.43288907959776
1202,1270.386667,-71.0059593081867
1203,1271.36,-70.09970763245559
1204,1272.333333,-68.9841534070406
1205,1273.306667,-75.69414158599928
1206,1274.28,-75.83614945273312
1207,1275.253333,-71.79637025874074
1208,1276.226667,-68.4204986161173
1209,1277.2,-72.14606411009366
1210,1278.173333,-68.87156237343574
1211,1279.146667,-75.34376945447016
1212,1280.12,-71.66677821925131
1213,1281.093333,-71.34546657938317
1214,1282.066667,-70.77595314024367
1215,1283.04,-71.91385884449454
1216,1284.013333,-73.1224807531524
1217,1284.986667,-69.12458002668157
1218,1285.96,-76.04889475629547
1219,1286.933333,-71.18686690198886
1220,1287.906667,-70.39522112906856
1221,1288.88,-74.62797798887257
1222,1289.853333,-75.58513026312299
1223,1290.826667,-75.10040400407506
1224,1291.8,-74.31560747357237
1225,1292.773333,-69.46502487699932
1226,1293.746667,-70.77104211939384
1227,1294.72,-72.088163986824
1228,1295.693333,-70.43353171597309
1229,1296.666667,-72.24006453179042
1230,1297.64,
1231,1298.613333,-70.03380324247394
1232,1299.586667,-73.59782923454121
1233,1300.56,-71.47291372740791
1234,1301.533333,-72.7784029754171
1235,1302.506667,-76.18018365634234
1236,1303.48,-72.72006309597752
1237,1304.453333,-72.28960603366633
1238,1305.426667,-75.58759180161245
1239,1306.4,-72.83577924850812
1240,1307.373333,-72.1742702954659
1241,1308.346667,-70.80267880839106
1242,1309.32,-70.6464046808303
1243,1310.293333,-71.90668247096949
1244,1311.266667,-70.34337408264705
1245,1312.24,-74.955522993975
1246,1313.213333,-71.14087848788745
1247,1314.186667,-74.04670038204179
1248,1315.16,-68.43582545737397
1249,1316.133333,-70.26895600533628
1250,1317.106667,-67.80913982299393
1251,1318.08,-70.78583141072355
1252,1319.053333,-72.95715880077813
1253,1320.026667,-74.51980616204207
1254,1321.0,-69.64159224208747
1255,1321.973333,-71.40649941469441
1256,1322.946667,-71.8676048099936
1257,1323.92,-70.20486480315783
1258,1324.893333,-71.63799874686994
1259,1325.866667,-70.48697952343531
1260,1326.84,-68.85148828031814
1261,1327.813333,-74.34671596851221
1262,1328.786667,-75.01147363373889
1263,1329.76,-71.91887842597612
1264,1330.733333,-77.15689554120141
1265,1331.706667,-76.48161649557802
1266,1332.68,-71.00232348230988
1267,1333.653333,-73.71277797702004
1268,1334.626667,-71.50593041716189
1269,1335.6,-70.73899479876164
1270,1336.573333,-74.97469135922063
1271,1337.546667,
1272,1338.52,-71.50753014614484
1273,1339.493333,-70.251061397458
1274,1340.466667,-71.56979041840563
1275,1341.44,-68.32653484772989
1276,1342.413333,-71.3992960735674
1277,1343.386667,
1278,1344.36,-70.53470599716519
1279,1345.333333,-70.29648874906177
1280,1346.306667,-70.69484806638448
1281,1347.28,-73.433265632191
1282,1348.253333,-70.62827998881622
1283,1349.226667,-66.60711142683505
1284,1350.2,-71.2549315483216
1285,1351.173333,-71.4707874279579
1286,1352.146667,-69.06267042273748
1287,1353.12,-72.73652315418714
1288,1354.093333,
1289,1355.066667,-69.47995601571277
1290,1356.04,-74.63678053852723
1291,1357.013333,-80.6009797106862
1292,1357.986667,-72.9673964800559
1293,1358.96,-76.06350632896094
1294,1359.933333,-67.80811784234378
1295,1360.906667,-73.09764150214696
1296,1361.88,-69.37113575237686
1297,1362.853333,-73.4749478859205
1298,1363.826667,-73.66200354416966
1299,1364.8,-76.42845674472439
1300,1365.773333,
1301,1366.746667,-70.80609411432138
1302,1367.72,-70.19427113531378
1303,1368.693333,-72.36319632938762
1304,1369.666667,-74.54945009558705
1305,1370.64,-76.34701179042537
1306,1371.613333,-74.03394718969632
1307,1372.586667,-73.54163316247781
1308,1373.56,-71.95075150511677
1309,1374.533333,-73.00019754422725
1310,1375.506667,-69.44979522184839
1311,1376.48,-71.79242564508816
1312,1377.453333,-67.8369053139383
1313,1378.426667,-71.62971648958386
1314,1379.4,-71.49239785664331
1315,1380.373333,-75.01577416564129
1316,1381.346667,-74.95694760586818
1317,1382.32,-80.03077403734146
1318,1383.293333,-84.94659720892506
1319,1384.266667,-69.10980697270598
1320,1385.24,
1321,1386.213333,-69.07214277046643
1322,1387.186667,
1323,1388.16,-87.35550685789318
1324,1389.133333,-72.405536732751
1325,1390.106667,-70.46879468806742
1326,1391.08,-69.44228172300137
1327,1392.053333,-71.92377495194229
1328,1393.026667,-73.29102048598003
1329,1394.0,-69.29367424892583
1330,1394.973333,-70.48099766795586
1331,1395.946667,-71.4597605990883
1332,1396.92,-70.07606030686334
1333,1397.893333,-70.5396869629651
1334,1398.866667,-70.92264514889028
1335,1399.84,-74.0508945272372
1336,1400.813333,
1337,1401.786667,-71.78108894495467
1338,1402.76,-70.23105781110007
1339,1403.733333,-85.20514499928925
1340,1404.706667,-71.52308694744552
1341,1405.68,
1342,1406.653333,-69.59631071314493
1343,1407.626667,-71.60842083383537
1344,1408.6,-72.4356719221797
1345,1409.573333,-71.47605895584731
1346,1410.546667,-69.51163778422381
1347,1411.52,-73.2801240726893
1348,1412.493333,-69.430422764443
1349,1413.466667,-68.36697051834712
1350,1414.44,-70.5151552782389
1351,1415.413333,-70.79221892884243
1352,1416.386667,-77.80651471096233
1353,1417.36,
1354,1418.333333,-71.43193290238199
1355,1419.306667,-72.7369722299177
1356,1420.28,-67.93634327516065
1357,1421.253333,-72.55452564108396
1358,1422.226667,-71.59480715936587
1359,1423.2,-78.2061692758114
1360,1424.173333,-70.28786428161881
1361,1425.146667,
1362,1426.12,-70.84008042284832
1363,1427.093333,-74.07630815696932
1364,1428.066667,-70.4075127575378
1365,1429.04,-72.52727386783943
1366,1430.013333,-68.78687612515567
1367,1430.986667,-69.97351565414971
1368,1431.96,-69.53751589440994
1369,1432.933333,-74.14083690736688
1370,1433.906667,-73.65930368137813
1371,1434.88,-68.93156511299287
1372,1435.853333,-71.67302585780051
1373,1436.826667,-70.2812560817347
1374,1437.8,-71.78000734590043
1375,1438.773333,-71.75241224893644
1376,1439.746667,-72.33216196791864
1377,1440.72,-68.35787002968148
1378,1441.693333,-75.13036431792933
1379,1442.666667,-75.09812706588986
1380,1443.64,-72.58944553213635
1381,1444.613333,-69.6159884299617
1382,1445.586667,-76.31321764110163
1383,1446.56,-72.64603299322305
1384,1447.533333,
1385,1448.506667,-70.96803002213096
1386,1449.48,-76.40012013588067
1387,1450.453333,
1388,1451.426667,-68.90538062376226
1389,1452.4,-72.50071917983384
1390,1453.373333,-77.97354755343667
1391,1454.346667,-74.39757803425691
1392,1455.32,-72.72650114200735
1393,1456.293333,-71.86150164924042
1394,1457.266667,-70.13280994689029
1395,1458.24,-78.69808986529306
1396,1459.213333,-66.84681195878503
1397,1460.186667,-70.5931143343896
1398,1461.16,-77.9772728957447
1399,1462.133333,-74.33575245607058
1400,1463.106667,-68.55250967718095
1401,1464.08,-69.56305569436083
1402,1465.053333,-69.08188240691281
1403,1466.026667,-69.92249850573734
1404,1467.0,
1405,1467.973333,-75.67943305182837
1406,1468.946667,-69.38715949671332
1407,1469.92,-70.23533137822112
1408,1470.893333,-69.2045710417996
1409,1471.866667,-67.32463276414872
1410,1472.84,
1411,1473.813333,
1412,1474.786667,-68.01583258134484
1413,1475.76,-73.93879593678781
1414,1476.733333,-69.37757151476805
1415,1477.706667,-70.73742534276542
1416,1478.68,
1417,1479.653333,-67.59257169000519
1418,1480.626667,-71.71373629103577
1419,1481.6,-70.31852456815456
1420,1482.573333,-71.06888440137209
1421,1483.546667,-67.7202845249812
1422,1484.52,-78.90607986294648
1423,1485.493333,-68.37066765077311
1424,1486.466667,-70.53393796113372
1425,1487.44,-73.60622025319748
1426,1488.413333,-68.51493094855849
1427,1489.386667,-68.71884194013735
1428,1490.36,-73.0297884510987
1429,1491.333333,-69.74834703242509
1430,1492.306667,-83.22519095080949
1431,1493.28,-76.92495286051137
1432,1494.253333,-72.8081986337567
1433,1495.226667,-69.70456085871153
1434,1496.2,-71.24197557447096
1435,1497.173333,-81.49527068682215
1436,1498.146667,-71.3006605520355
1437,1499.12,-74.64746758133428
1438,1500.093333,-67.25734106604386
1439,1501.066667,-69.74277494003788
1440,1502.04,-74.75106435025951
1441,1503.013333,-67.88325949718867
1442,1503.986667,-69.94018110759207
1443,1504.96,-68.50642503350846
1444,1505.933333,-70.12063736978055
1445,1506.906667,-69.58297836787351
1446,1507.88,-74.24188645444046
1447,1508.853333,-69.92548988789406
1448,1509.826667,-76.88728331260178
1449,1510.8,-68.48163015375079
1450,1511.773333,-72.96280784326657
1451,1512.746667,-70.38044417702523
1452,1513.72,-73.36981208099984
1453,1514.693333,-68.17796185703483
1454,1515.666667,-69.78714584396778
1455,1516.64,-72.5126037781513
1456,1517.613333,-72.19502907572353
1457,1518.586667,-69.93850649933162
1458,1519.56,-73.03795672562603
1459,1520.533333,-70.30361357569357
1460,1521.506667,-74.82414563609869
1461,1522.48,-68.38905728069601
1462,1523.453333,-72.16178810315223
1463,1524.426667,-67.51121082259593
1464,1525.4,-64.45731774520709
1465,1526.373333,-71.57226768002376
1466,1527.346667,-73.61815835600612
1467,1528.32,-68.9352404953408
1468,1529.293333,-69.21001586268382
1469,1530.266667,-67.70317515229557
1470,1531.24,-73.24060277828968
1471,1532.213333,-69.80247557871255
1472,1533.186667,-70.23125327667374
1473,1534.16,-69.105567059826
1474,1535.133333,-69.77871860899629
1475,1536.106667,-78.10052705364552
1476,1537.08,-73.55474294817401
1477,1538.053333,
1478,1539.026667,-66.71046828744994
1479,1540.0,-72.11193713671675
1480,1540.973333,-74.61016053422865
1481,1541.946667,-76.35054925073311
1482,1542.92,-73.89082143395092
1483,1543.893333,-69.556595615706
1484,1544.866667,-84.89226228181444
1485,1545.84,-73.43462588431677
1486,1546.813333,-69.1317008331377
1487,1547.786667,-71.81243057644332
1488,1548.76,-68.86018210774246
1489,1549.733333,-66.70199595178036
1490,1550.706667,-68.91156002937451
1491,1551.68,-68.27251478638884
1492,1552.653333,-69.40195812510797
1493,1553.626667,-69.90248068699447
1494,1554.6,-69.02689933880959
1495,1555.573333,
1496,1556.546667,-74.51559539709484
1497,1557.52,-71.72802638880837
1498,1558.493333,
1499,1559.466667,-67.8380903432221
1500,1560.44,-75.99924324566013
1501,1561.413333,-65.52324710196105
1502,1562.386667,-71.18370862322419
1503,1563.36,
1504,1564.333333,-67.06966204327694
1505,1565.306667,-70.30787362198294
1506,1566.28,-76.0593707492153
1507,1567.253333,-70.28994237154079
1508,1568.226667,-70.71530733762116
1509,1569.2,-70.48318686760464
1510,1570.173333,-70.4390361716983
1511,1571.146667,-67.91367293181172
1512,1572.12,-69.07696453350547
1513,1573.093333,-72.52247990072526
1514,1574.066667,-68.58091101278168
1515,1575.04,-69.02491565010108
1516,1576.013333,-68.46702369355721
1517,1576.986667,-68.71820401446895
1518,1577.96,-70.68718760693774
1519,1578.933333,-79.6205311464794
1520,1579.906667,-71.28745426062517
1521,1580.88,-69.17509089624077
1522,1581.853333,-77.38207079713577
1523,1582.826667,
1524,1583.8,-69.78335956154197
1525,1584.773333,-71.25864964279236
1526,1585.746667,-73.00196881938268
1527,1586.72,-69.36078698127884
1528,1587.693333,-66.9402724267224
1529,1588.666667,-69.79404113590418
1530,1589.64,-75.17038591786896
1531,1590.613333,-68.77695433384514
1532,1591.586667,-81.16000069529187
1533,1592.56,-68.52688161071904
1534,1593.533333,-66.81054057624468
1535,1594.506667,-70.54923722448994
1536,1595.48,-70.23007320108442
1537,1596.453333,-67.89862502970172
1538,1597.426667,-68.50477347178686
1539,1598.4,-70.01375154502911
1540,1599.373333,-70.55104588272783
1541,1600.346667,-71.32659026589393
1542,1601.32,-68.62713655156074
1543,1602.293333,-73.78405183337655
1544,1603.266667,-71.92250182691546
1545,1604.24,-69.16001917444916
1546,1605.213333,-70.70948415943617
1547,1606.186667,-67.76881684366386
1548,1607.16,-71.49858166789285
1549,1608.133333,-69.5286823185693
1550,1609.106667,-69.60317395685576
1551,1610.08,-70.23399425101522
1552,1611.053333,-69.91423656930553
1553,1612.026667,-67.77291949628514
1554,1613.0,-67.71721166246945
1555,1613.973333,-70.75236295345431
1556,1614.946667,-70.5745295108468
1557,1615.92,-70.37633875304783
1558,1616.893333,-70.0810957465238
1559,1617.866667,-72.3734123564492
1560,1618.84,-64.13269126911688
1561,1619.813333,-65.63968368040192
1562,1620.786667,-62.442793357045005
1563,1621.76,-65.80870422000035
1564,1622.733333,-60.49436135419956
1565,1623.706667,-81.8703338916109
1566,1624.68,-63.57438299796996
1567,1625.653333,-60.28223983099552
1568,1626.626667,-43.928243787564796
1569,1627.6,
1570,1628.573333,-71.69693237644312
1571,1629.546667,
1572,1630.52,-65.47683527144069
1573,1631.493333,-68.96303648369668
1574,1632.466667,
1575,1633.44,-71.28628160794038
1576,1634.413333,-72.2421621022002
1577,1635.386667,-68.16547679202694
1578,1636.36,-69.01214334700573
1579,1637.333333,-73.88035895069964
1580,1638.306667,-71.18360540804643
1581,1639.28,-73.15103597322971
1582,1640.253333,-73.85521715406676
1583,1641.226667,-70.38678968430489
1584,1642.2,
1585,1643.173333,
1586,1644.146667,-72.39349660459706
1587,1645.12,-71.6969318678715
1588,1646.093333,-66.90396493119204
1589,1647.066667,-72.19026400769589
1590,1648.04,-69.76067036223105
1591,1649.013333,-66.60018024994882
1592,1649.986667,-68.72175360589513
1593,1650.96,-67.5523847274608
1594,1651.933333,-70.31555413008228
1595,1652.906667,-67.42781357314796
1596,1653.88,-70.8069860174704
1597,1654.853333,-69.62270555140107
1598,1655.826667,-66.78967802554531
1599,1656.8,-67.4209488385883
1600,1657.773333,-72.6002824033993
1601,1658.746667,-69.56861757421444
1602,1659.72,-72.0318035679925
1603,1660.693333,-68.1997733445314
1604,1661.666667,-70.09837229958652
1605,1662.64,-71.94663197964681
1606,1663.613333,-70.71750714484133
1607,1664.586667,-66.76912935158258
1608,1665.56,-71.04243176029028
1609,1666.533333,-69.59676089646848
1610,1667.506667,-71.0361116568348
1611,1668.48,-70.31323702485254
1612,1669.453333,-69.02878745358419
1613,1670.426667,-71.33002123778422
1614,1671.4,-70.48271483708606
1615,1672.373333,-70.40051178367354
1616,1673.346667,-73.70787992092755
1617,1674.32,-68.60216993505028
1618,1675.293333,-66.08910052161418
1619,1676.266667,-68.4750451912203
1620,1677.24,-74.08078811021922
1621,1678.213333,-72.63682799325082
1622,1679.186667,-73.02959624493221
1623,1680.16,-75.92324537307222
1624,1681.133333,-69.78871392382477
1625,1682.106667,-70.74354099877391
1626,1683.08,-69.57201404245885
1627,1684.053333,-65.98248661682986
1628,1685.026667,-68.10775051227792
1629,1686.0,-68.75623813808932
1630,1686.973333,-67.69357637567288
1631,1687.946667,-71.70968120174473
1632,1688.92,-69.55037039147314
1633,1689.893333,-68.21178776592107
1634,1690.866667,-68.92680346671001
1635,1691.84,-73.09143966796171
1636,1692.813333,-68.73467890532991
1637,1693.786667,-70.30028827742593
1638,1694.76,-70.9915722772787
1639,1695.733333,-69.11174725767685
1640,1696.706667,-68.66661621524547
1641,1697.68,-70.85656165342606
1642,1698.653333,-67.75456251903114
1643,1699.626667,-70.38235987275148
1644,1700.6,-68.77636333707204
1645,1701.573333,-70.47054878767294
1646,1702.546667,-66.760340516552
1647,1703.52,-71.5674695414623
1648,1704.493333,-69.50060149090157
1649,1705.466667,-69.35904974962742
1650,1706.44,-70.1788270943153
1651,1707.413333,-74.960102792686
1652,1708.386667,-69.30498161788044
1653,1709.36,-66.71298047476012
1654,1710.333333,-67.33704044382826
1655,1711.306667,-77.80763026355844
1656,1712.28,-69.33042886789497
1657,1713.253333,-68.70778514696839
1658,1714.226667,-66.55156479560351
1659,1715.2,-67.88007102925485
1660,1716.173333,-69.17292900855011
1661,1717.146667,-67.8208039944202
1662,1718.12,-65.17820943462911
1663,1719.093333,-68.64390799036113
1664,1720.066667,-66.93146751677486
1665,1721.04,-68.20914097450033
1666,1722.013333,-68.84381728414276
1667,1722.986667,-68.1674614898535
1668,1723.96,-65.60253372204147
1669,1724.933333,-67.82334833049615
1670,1725.906667,-71.4433392924958
1671,1726.88,-70.49015922305665
1672,1727.853333,-70.9694779642541
1673,1728.826667,-68.69193007250502
1674,1729.8,-75.84548987113374
1675,1730.773333,-67.71126099722838
1676,1731.746667,-68.5007198328781
1677,1732.72,-71.20021662392514
1678,1733.693333,-68.20926695680113
1679,1734.666667,-69.354088643053
1680,1735.64,-67.65155600194299
1681,1736.613333,-56.372580220786865
1682,1737.586667,-51.50977833079226
1683,1738.56,-68.11057628506906
1684,1739.533333,-70.9028727310831
1685,1740.506667,-71.95704637862866
1686,1741.48,-69.78001721044959
1687,1742.453333,-67.6132895741896
1688,1743.426667,-69.31554167205847
1689,1744.4,-69.76238789317696
1690,1745.373333,-67.73358593948906
1691,1746.346667,-67.40285933891496
1692,1747.32,-68.98863937957202
1693,1748.293333,-69.77666532222193
1694,1749.266667,-67.16031544984767
1695,1750.24,-67.68182276163516
1696,1751.213333,-68.70295781798998
1697,1752.186667,-67.16647736526782
1698,1753.16,-72.8054013900351
1699,1754.133333,-81.30160195520929
1700,1755.106667,-67.23082921580955
1701,1756.08,-67.50265062006119
1702,1757.053333,-68.2582605532794
1703,1758.026667,-67.51721095427884
1704,1759.0,-67.77783720905222
1705,1759.973333,-68.3090738382358
1706,1760.946667,-67.77770830679074
1707,1761.92,-73.56715384706226
1708,1762.893333,-70.8083034411322
1709,1763.866667,-67.64799051283889
1710,1764.84,-67.88213313956948
1711,1765.813333,-65.76787369890285
1712,1766.786667,-66.3299589274365
1713,1767.76,-69.07507006951549
1714,1768.733333,-66.79389511084753
1715,1769.706667,-68.95011283980831
1716,1770.68,-67.9825726580191
1717,1771.653333,
1718,1772.626667,-71.41380701701712
1719,1773.6,-67.41715815510159
1720,1774.573333,-67.06895392152498
1721,1775.546667,-69.25829603600843
1722,1776.52,-67.51922059781266
1723,1777.493333,-66.48649584873364
1724,1778.466667,-70.44802735267425
1725,1779.44,-69.79103190823525
1726,1780.413333,-77.25990749696325
1727,1781.386667,-89.25087216508214
1728,1782.36,-67.6422404076354
1729,1783.333333,-68.50576475240817
