Frequency(MHz),EIRP(dBm),BG_EIRP(dBm)
1660.9175,-81.78831302043122,-84.41923343058747
1661.01,-80.8899930849951,-84.52856577786619
1661.1025,-81.41359368632394,-84.56818810771065
1661.195,-82.41129225372944,-86.11587446808491
1661.2875,-82.00613566232408,-83.38982554269518
1661.38,-83.34708784044285,-82.13660810411473
1661.4725,-83.51528739903787,-82.49805259679178
1661.565,-83.53114296859246,-82.57659890120965
1661.6575,-81.28085450039062,-84.04962281093749
1661.75,-84.08873992667326,-83.86790710196622
1661.8425,-83.14456517772815,-81.77457006054065
1661.935,-83.48785814673359,-81.64234575659687
1662.0275,-83.24863134600841,-85.04370580889903
1662.12,-82.89453614285182,-82.05872834255885
1662.2125,-82.10030856032472,-82.32942690749269
1662.305,-82.15169994131212,-85.85509959951524
1662.3975,-82.04594844510518,-83.9388470046755
1662.49,-81.19602556839735,-82.30211229935438
1662.5825,-83.67421219508903,-84.06365463893668
1662.675,-82.79449605722507,-81.38369893808445
1662.7675,-81.77032472571746,-81.49813844642058
1662.86,-81.1123030590757,-84.3609373974546
1662.9525,-81.13729507108272,-83.67397719998897
1663.045,-82.0353032032557,-82.4563008228846
1663.1375,-81.95270501918208,-81.43306695765864
1663.23,-81.74073650692705,-83.6768326983333
1663.3225,-82.48772790953306,-83.57400110289244
1663.415,-80.92551497376367,-83.57116011536523
1663.5075,-81.44627909621381,-82.37917857131147
1663.6,-83.2400150890057,-82.36161237904476
1663.6925,-82.32641441953487,-82.227323843363
1663.785,-82.39253458302886,-83.1079505376187
1663.8775,-83.86051760840651,-83.2505780332112
1663.97,-82.95449984831704,-82.10218966765298
1664.0625,-84.4451951090229,-82.30170908607369
1664.155,-82.76042168897396,-80.05796044629818
1664.2475,-80.42540236660045,-79.92685195156139
1664.34,-80.94485210783256,-82.15807842619193
1664.4325,-81.90005448211602,-82.14713242401055
1664.525,-83.73417050030274,-81.55024105694336
1664.6175,-83.57617507705311,-81.9884522987328
1664.71,-80.86384287067983,-82.71852579304311
1664.8025,-81.64278240180019,-82.30356426215175
1664.895,-80.0166313658361,-81.31687855821892
1664.9875,-80.02460485078751,-81.47312169649064
1665.08,-81.37229978059182,-82.70506345246682
1665.1725,-80.98867886287769,-81.64321224910816
1665.265,-80.9136972369144,-81.41669558896518
1665.3575,-81.41743546921722,-84.90670091111176
1665.45,-80.94988287874278,-83.74588049837169
1665.5425,-80.32250949733822,-82.48892948024837
1665.635,-83.5667789481592,-82.24005012735842
1665.7275,-82.83273853356053,-84.07610096031834
1665.82,-81.38287757249853,-83.967586739979
1665.9125,-82.92311546965328,-84.10438225432125
1666.005,-80.91955682440329,-83.51475640936422
1666.0975,-80.69449373408963,-83.59352632686307
1666.19,-82.85536333260977,-83.30145403085196
1666.2825,-82.6317493603063,-85.11939737056021
1666.375,-82.58448860927965,-82.01110909267808
1666.4675,-83.6588554326652,-80.96123885551677
1666.56,-83.53279019922344,-80.29982663721172
1666.6525,-83.9154069837693,-83.24251727429665
1666.745,-82.5444987551607,-83.7005275027193
1666.8375,-83.31198751057576,-83.02797566975545
1666.93,-82.21144167053237,-81.78043428527846
1667.0225,-81.5341210007632,-81.80346914529444
1667.115,-81.07049180996961,-84.5872612191493
1667.2075,-82.86452229894269,-82.03143056310284
1667.3,-84.504003910661,-83.3195327802899
1667.3925,-83.77095721407956,-82.80570147677487
1667.485,-83.36479932356346,-83.75661450911034
1667.5775,-82.37000289546992,-82.92489638912227
1667.67,-81.13744378439831,-83.28708672873425
1667.7625,-81.05484019113926,-80.12953959299473
1667.855,-82.57076999665917,-79.90138217927635
1667.9475,-83.88963230995165,-81.98448094276415
1668.04,-81.90534802956105,-83.13094159645559
1668.1325,-81.8358660691684,-81.50711545881684
1668.225,-83.96056722722021,-82.4404714020249
1668.3175,-83.92439474112783,-81.85146535880361
1668.41,-83.64595060074387,-79.5347750636345
1668.5025,-82.18556805812796,-81.71461316310842
1668.595,-83.35019645836006,-82.03042564537178
1668.6875,-82.41931772619279,-84.38060617834122
1668.78,-83.84524265754224,-84.98120609748365
1668.8725,-82.67830236823727,-83.86429174812008
1668.965,-83.97869278123555,-82.83695388963399
1669.0575,-83.56245393570562,-82.70565004166265
1669.15,-82.49186457931204,-83.0723241740386
1669.2425,-81.68979916284428,-83.73410305688725
1669.335,-82.46490484216991,-84.53548437097851
1669.4275,-82.52535727657433,-82.9573107067501
1669.52,-83.96296097055779,-83.69729782358513
1669.6125,-82.91654801651099,-83.0590574769602
1669.705,-81.4484200502817,-80.11043024315279
1669.7975,-81.64828349287377,-84.52626658613549
1669.89,-81.04744175015435,-83.00773838101372
1669.9825,-82.86746006881073,-82.53054600631073
1670.075,-83.6870964147439,-82.22203904169703
1670.1675,-83.59427875859744,-82.72476429326541
1670.26,-82.6496556746597,-83.50486502524564
1670.3525,-82.84258414193225,-83.17691183968616
1670.445,-83.06802264082441,-81.8833760343791
1670.5375,-83.014745264481,-80.66519692463724
1670.63,-80.75323234378209,-81.66055045901646
1670.7225,-80.6932815313271,-81.77725827693257
1670.815,-80.04776054801651,-84.05152183952042
1670.9075,-80.34585944135246,-84.27486029584465
1671.0,-80.61364020702032,-83.35581244823126
1671.0925,-81.69952201838078,-81.8547039031464
1671.185,-82.23858328945764,-81.50204154141076
1671.2775,-81.99718318627961,-80.70776210473664
1671.37,-82.12894091167391,-82.25360521831453
1671.4625,-84.15605486681692,-83.9001191978716
1671.555,-83.77054163687856,-81.03177210562856
1671.6475,-82.59390694270992,-82.06021553645992
1671.74,-82.29118983029623,-85.6845156359603
1671.8325,-82.55758071274869,-83.7443254026901
1671.925,-81.65466099432757,-83.0523965900307
1672.0175,-80.68632012366463,-85.5254009342115
1672.11,-79.56137918995411,-85.5355460600713
1672.2025,-80.6981655079135,-85.58889731943694
1672.295,-82.2129434039159,-83.59287962217762
1672.3875,-83.16173550505229,-81.48683926481792
1672.48,-83.28175492907262,-83.40259690905309
1672.5725,-82.39392451045961,-82.7764165758893
1672.665,-83.5227803648817,-82.60533041370982
1672.7575,-83.02138033645821,-82.71142855423165
1672.85,-82.85021940303257,-82.2162167174857
1672.9425,-81.97247808925788,-81.25206488125006
1673.035,-81.1783098811473,-82.36602350419417
1673.1275,-81.59794852587854,-83.32326743456994
1673.22,-82.54999752153948,-85.09540004839495
1673.3125,-83.2710062279678,-84.95346319818265
1673.405,-85.64795277690676,-84.70037434673098
1673.4975,-82.577619072005,-81.81910466770813
1673.59,-81.74415579125755,-81.61733999535912
1673.6825,-81.6608075456968,-83.39327519706399
1673.775,-81.23504502050557,-81.73773056738057
1673.8675,-82.39209250187214,-82.45434073185261
1673.96,-82.44006405876208,-81.66573391960192
1674.0525,-80.9535008140553,-84.12059218368421
1674.145,-82.09597402292253,-82.23244863229753
1674.2375,-81.61813216560958,-81.63953261726974
1674.33,-82.0322204019792,-81.57928613684248
1674.4225,-81.81953906760461,-83.16476917014367
1674.515,-81.38886347357361,-82.22512903753845
1674.6075,-80.80847668236734,-83.2914020974064
1674.7,-80.93921851909028,-83.0777988413559
1674.7925,-81.31315531023932,-83.31708444842292
1674.885,-82.37800279630126,-84.68110338223876
1674.9775,-81.51943448136157,-83.75860837052173
1675.07,-81.04999612285023,-80.46115945292836
1675.1625,-81.67086720615079,-80.96024251132657
1675.255,-84.18691068825213,-81.81061369118181
1675.3475,-83.58120455292404,-81.13488497284591
1675.44,-82.40800903483785,-82.88584564372456
1675.5325,-82.33367543304254,-82.79037098968317
1675.625,-80.71100219006608,-82.8696249317653
1675.7175,-79.87096005060624,-82.39495449640702
1675.81,-80.70152659522171,-83.27933879004593
1675.9025,-82.35921883310515,-84.49538063730436
1675.995,-84.52777545305923,-82.1499602064772
1676.0875,-81.43711586890655,-82.8911335080667
1676.18,-81.45042212866875,-81.23544104956719
1676.2725,-82.92420056007401,-80.48094036720292
1676.365,-83.18749167045898,-82.48476339897461
1676.4575,-80.56096652128,-80.6043014822175
1676.55,-81.91625289998775,-82.56219558797603
1676.6425,-83.33378309612465,-81.17922682171059
1676.735,-82.25365067490043,-80.91576004990043
1676.8275,-82.01574231823604,-81.07041455944697
1676.92,-81.7257174905044,-83.6137332375747
1677.0125,-80.78152538988306,-81.19268109056665
1677.105,-83.35458323204524,-81.85182902061946
1677.1975,-82.26804163101875,-82.97653772476875
1677.29,-82.89447441852143,-82.0313076094394
1677.3825,-83.40284214493732,-81.64745579239826
1677.475,-82.63617762619114,-82.93451746994114
1677.5675,-83.75747522597453,-84.39063104872844
1677.66,-83.04542907596027,-82.87446197390949
1677.7525,-81.61820321740353,-83.62596231164181
1677.845,-80.33300588092648,-81.63482472858273
1677.9375,-78.29764801923265,-81.43806702558031
1678.03,-79.62185556296595,-83.33431131247767
1678.1225,-81.82940931328817,-83.36830396660848
1678.215,-81.86594218308957,-82.97225016648801
1678.3075,-82.65310026876568,-81.59032561056256
1678.4,-82.50358191271681,-82.45127478381056
1678.4925,-80.65781983225389,-83.83389862864061
1678.585,-80.52917460104317,-81.69535807272285
1678.6775,-81.9169549738129,-81.9887323175629
1678.77,-83.17859043273943,-82.58918918762224
1678.8625,-81.66768050385302,-82.52201247406786
1678.955,-81.20308807979127,-82.17009857783815
1679.0475,-82.95760366540404,-82.27163717370482
1679.14,-80.95970013849515,-81.7306351970889
1679.2325,-80.01837558429446,-81.89060611407962
1679.325,-82.43667716020356,-82.18307608598481
1679.4175,-82.64327455905219,-81.37886263278266
1679.51,-81.68540644202156,-80.3403975919239
1679.6025,-81.58209846824039,-82.58148048728336
1679.695,-83.65661569023706,-81.74098916435815
1679.7875,-82.9498516394472,-84.65737880009173
1679.88,-82.39295863627184,-85.17451381205309
1679.9725,-82.52963019974483,-84.11664344437374
1680.065,-81.36907942398926,-84.31472761734864
1680.1575,-82.13843232702742,-82.51099855017195
1680.25,-81.73796040378551,-81.83985859714488
1680.3425,-81.74411021667615,-81.03318034607068
1680.435,-81.64503334507091,-82.10165260776623
1680.5275,-81.86477156596516,-81.19452162700031
1680.62,-81.9403503598382,-81.85521394626399
1680.7125,-80.28567966749,-82.54958042432594
1680.805,-80.6163280599638,-82.57857781582318
1680.8975,-81.75657535085159,-82.88722873219925
1680.99,-81.28093786484953,-81.89057989365813
1681.0825,-82.1172186696923,-83.02435367945793
1681.175,-79.92944214646634,-80.40610382859525
1681.2675,-82.22078978062618,-81.6218441629504
1681.36,-80.70197784754211,-82.84649383875305
1681.4525,-82.22926095253993,-81.80547860390712
1681.545,-82.58115017055006,-82.1903649532649
1681.6375,-80.64044277022944,-84.51234523604975
1681.73,-82.11417002890362,-84.63006968710674
1681.8225,-81.64558148549706,-82.66212964223534
1681.915,-81.39497837559257,-82.40666660801445
1682.0075,-82.71348072127564,-83.33054615096314
1682.1,-83.44344242746952,-83.15251072580936
1682.1925,-80.4695213077517,-81.74225690345483
1682.285,-80.09056174188942,-82.47889029413551
1682.3775,-83.22754611722415,-81.92983188382571
1682.47,-82.79877127410742,-82.33132590057227
1682.5625,-83.1618574780694,-84.03989397709283
1682.655,-82.85173212343283,-81.62932001405783
1682.7475,-80.61879196475905,-82.3690971405403
1682.84,-81.34020377602829,-83.04705192055954
1682.9325,-83.35887834966374,-82.9753486865778
1683.025,-82.70019870698145,-84.38083988129786
1683.1175,-83.50529341362065,-83.18524031303471
1683.21,-83.97989674800132,-83.28354665034507
1683.3025,-83.71474512466483,-83.47872217544608
1683.395,-81.2195278999385,-83.040939032751
1683.4875,-81.27346568004168,-83.52157359019793
1683.58,-82.64400691532475,-83.11830348514897
1683.6725,-80.32733693347274,-82.0536476634532
1683.765,-79.56193537358801,-82.36737055425208
1683.8575,-78.93866834927685,-82.01989851285107
1683.95,-82.59880175431402,-83.40781512101324
1684.0425,-82.92389689252627,-83.45036326215518
1684.135,-82.7090740275975,-82.98689080005843
1684.2275,-83.10010039576477,-83.70949065455383
1684.32,-82.1634051594321,-82.59759400220554
1684.4125,-82.04711303754215,-83.64904174847965
1684.505,-84.57795287491268,-84.063136590733
1684.5975,-83.71800660463961,-82.3769650396982
1684.69,-81.4920545239763,-81.56972176030442
1684.7825,-82.38020376942433,-84.58618979237355
1684.875,-83.0599461437674,-84.680086219451
1684.9675,-82.60600547144293,-82.16596488306402
1685.06,-81.75472515966027,-82.62336987401574
1685.1525,-81.84376697490627,-81.74005298564846
1685.245,-82.46169295212555,-82.21829237839508
1685.3375,-82.47022796796308,-83.27699829267011
1685.43,-83.15665689652656,-82.72006479447577
1685.5225,-82.7555073486447,-84.61262404786345
1685.615,-82.50476305077402,-82.4022926528248
1685.7075,-83.63799030984309,-84.081204726347
1685.8,-82.54257928522577,-84.87625085504999
1685.8925,-83.05964785837057,-83.90400820993307
1685.985,-82.83577197948082,-84.51413196483239
1686.0775,-83.9914350693708,-84.60206129007392
1686.17,-83.96721179632151,-84.8117399945637
1686.2625,-82.47918952383523,-81.98571265615945
1686.355,-84.20503398446408,-82.76847239999142
1686.4475,-85.2232440405527,-84.61888918215426
1686.54,-82.81874708218798,-82.29159406705126
1686.6325,-83.35047562632064,-82.21461136850814
1686.725,-82.09902356676568,-83.9500062327813
1686.8175,-82.33252599598023,-83.53147771717164
1686.91,-81.53126095066959,-82.72464321385318
1687.0025,-81.81910693131873,-84.27339922868201
1687.095,-81.81076427670469,-82.83555217953672
1687.1875,-81.35804727815474,-82.17968729280318
1687.28,-81.44859633775009,-83.65250716538681
1687.3725,-82.08685178424417,-82.2782656636387
1687.465,-83.78327689972963,-83.4595159134015
1687.5575,-81.64275459346032,-82.78900245722986
1687.65,-82.36732154949004,-83.7056394205838
1687.7425,-83.01675409476984,-84.06256097953546
1687.835,-83.23343964015194,-84.65326996241757
1687.9275,-82.44010006906204,-84.17069088937454
1688.02,-82.87867113203089,-84.65763994306604
1688.1125,-82.81970643839408,-83.05577516398002
1688.205,-81.8114008937924,-82.66212416039396
1688.2975,-82.34173059275044,-81.5645012836684
1688.39,-83.07940435676291,-84.61477422980978
1688.4825,-82.70271352677557,-82.39025930314276
1688.575,-81.40434611113488,-83.17709696562707
1688.6675,-82.95179633148682,-82.68214301117432
1688.76,-82.33636669797266,-79.84518627805079
1688.8525,-82.41440336079185,-80.77952329487388
1688.945,-81.32408230405008,-84.06559841733133
1689.0375,-83.47803935064253,-82.24997385991988
1689.13,-80.95450633168787,-82.94407694936365
1689.2225,-80.84852263438022,-85.19312712656772
1689.315,-81.38250038753637,-83.22558663021215
1689.4075,-83.5106174669674,-80.17286417106897
1689.5,-82.82388493932663,-81.79169652379929
1689.5925,-81.81050015048893,-84.59679318027409
1689.685,-83.81433518990663,-84.56323655709413
1689.7775,-81.58908270359811,-82.56018255711373
1689.87,-82.15435788389438,-83.00287625547641
1689.9625,-82.33955222920505,-84.6113646681699
1690.055,-80.98815036857803,-85.69328952873428
1690.1475,-81.26266409375512,-83.18932272412621
1690.24,-81.9087530806456,-83.97765414265731
1690.3325,-82.29874104117008,-83.09112232779117
1690.425,-83.00802164088397,-82.98013620387225
1690.5175,-83.77036714638035,-82.67197084511082
1690.61,-82.72907283446929,-84.01731135985992
1690.7025,-82.72892629149428,-83.89859639647474
1690.795,-82.93741560424984,-83.8844523474139
1690.8875,-83.02412694298934,-84.465815480587
1690.98,-83.23169030117089,-84.41674889492089
1691.0725,-83.88419471762506,-81.585839615086
1691.165,-83.02230485370326,-82.38770707538295
1691.2575,-81.93285541466422,-83.47858600548453
1691.35,-82.47880720436135,-83.68533491432228
1691.4425,-82.28429046020352,-83.06322875366055
1691.535,-83.70765783167049,-82.73747350549861
1691.6275,-82.17615540082058,-83.3866580253323
1691.72,-82.15447431803265,-84.98453718424359
1691.8125,-82.34594556518955,-84.20807477661533
1691.905,-81.97187497765063,-84.28016355186938
1691.9975,-84.25766537559915,-83.18871853722024
1692.09,-81.58369547029214,-82.94558054109292
1692.1825,-82.37848545243915,-82.6099689119118
1692.275,-81.70390969972163,-84.77784616212398
1692.3675,-82.00110742132388,-82.62229272405825
1692.46,-81.32327837326505,-82.9234370646713
1692.5525,-83.46494006054729,-83.61413287060589
1692.645,-84.19096979037828,-82.810896243015
1692.7375,-83.75753210137027,-83.42914770195621
1692.83,-82.89894516548263,-84.39290268501388
1692.9225,-82.45629089526594,-82.28060882739484
1693.015,-80.43763474562867,-81.23068741896851
1693.1075,-80.72073854505729,-82.85318483411979
1693.2,-81.95486375578558,-84.28016587980902
1693.2925,-82.23841429606018,-84.52700377359925
1693.385,-81.30569648887082,-82.48676490928098
1693.4775,-81.80071514349306,-82.21007030706728
1693.57,-81.41457895099603,-84.80194619953119
1693.6625,-82.71988158775771,-81.85223632408584
1693.755,-82.65176555823831,-82.17389843177347
1693.8475,-82.95795729019484,-84.53003980972609
1693.94,-82.10009617520828,-85.73275608731765
1694.0325,-82.3376731673162,-83.60348127278495
1694.125,-80.26730690605942,-83.74893532402817
1694.2175,-80.92772418523184,-83.55914813542715
1694.31,-82.6087351726068,-82.93837079272399
1694.4025,-83.16530506521026,-82.53671924978057
1694.495,-82.61701087643004,-83.28801612545348
1694.5875,-82.41768712693356,-84.1108862846484
1694.68,-81.44630871820277,-85.16415082025355
1694.7725,-80.33484890372544,-83.68640377433091
1694.865,-83.44426195501043,-83.87749712346746
1694.9575,-83.4234431225251,-84.38335065426338
1695.05,-80.83322918501145,-80.1432038554216
1695.1425,-79.12571516091174,-79.91170301491564
1695.235,-80.40520248952056,-83.26215134205962
1695.3275,-83.42470476828936,-84.03595659934405
1695.42,-82.67946887099023,-83.51038622938867
1695.5125,-81.63911811795454,-83.68321601834516
1695.605,-81.53047279743092,-83.46156410602467
1695.6975,-82.86643221679644,-81.28863528076128
1695.79,-81.16573415539673,-83.19606099865845
1695.8825,-82.54626037446349,-83.79538299409239
1695.975,-81.73164367277816,-84.9402694662352
1696.0675,-82.2822554355,-83.02918078950391
1696.16,-82.31797632508372,-81.59359583191966
1696.2525,-83.10670488723633,-82.05731981643555
1696.345,-84.65834406214738,-83.39622858363175
1696.4375,-82.27741348917618,-83.73969376261368
1696.53,-81.69564075441028,-84.31441516847278
1696.6225,-82.78214358060652,-82.50823305814558
1696.715,-83.48622462699554,-81.43667170951507
1696.8075,-82.16414608644952,-81.15411343264093
1696.9,-83.38098668011088,-81.63200138958354
1696.9925,-82.82034777311458,-82.2097825875677
1697.085,-80.0059720269318,-82.76737034236149
1697.1775,-79.34567345308051,-81.30847252534613
1697.27,-80.34145093851589,-81.70696760111355
1697.3625,-83.55614779152853,-81.98334810891134
1697.455,-80.2312343345177,-81.97090413432238
1697.5475,-80.2287787291862,-82.70026005242839
1697.64,-79.37451796042711,-80.19132856833727
1697.7325,-79.85509752138194,-80.87716173036631
1697.825,-81.48472638170213,-79.80754132310838
1697.9175,-81.5614239357911,-81.38321653833016
1698.01,-83.02307926794055,-81.00975834508898
1698.1025,-84.47742704344358,-85.3594613452014
1698.195,-83.37613503300857,-83.95255104863357
1698.2875,-83.25142564343976,-83.74204911756085
1698.38,-81.03560758475138,-84.02462125662638
1698.4725,-80.68496420915253,-82.15644553239471
1698.565,-83.08555049416594,-83.3525564145761
1698.6575,-82.7084205017322,-83.00356362917361
1698.75,-82.23530639432268,-83.37602294705705
1698.8425,-81.33123196032992,-83.40619839099398
1698.935,-82.6109280193408,-82.61651273613768
1699.0275,-81.38849672877694,-82.46717104518319
1699.12,-82.54234078311308,-83.62800362490995
1699.2125,-83.04793166338862,-81.28073500811519
1699.305,-80.4560124570315,-83.59111377539088
1699.3975,-80.47535390033846,-81.8627898134244
1699.49,-81.95388688579891,-83.49645890728328
1699.5825,-81.68423682488762,-81.71769171990715
1699.675,-81.89475910949028,-82.59416096495903
1699.7675,-82.26800224666883,-83.22266838436414
1699.86,-81.77954452858299,-82.7422901950869
1699.9525,-84.30260066090798,-83.9877126604197
1700.045,-82.95339256913606,-82.8946614900345
1700.1375,-83.28654200555266,-83.39950282098235
1700.23,-81.39204554296704,-83.49209742284985
1700.3225,-80.78130912619962,-82.51363181907071
1700.415,-83.29607622448486,-80.63201372448486
1700.5075,-83.2247379511003,-80.95707590276045
1700.6,-82.03694457459673,-83.25130004334673
1700.6925,-83.34075883911106,-81.26026872680637
1700.785,-82.61715303467852,-80.11804567383868
1700.8775,-79.60496535709612,-82.97924819401018
1700.97,-80.1114264347095,-84.69121464271731
1701.0625,-80.8433122807718,-83.27638723194367
1701.155,-84.38138096314549,-81.6756695983994
1701.2475,-83.7027366688385,-81.00845413710022
1701.34,-80.74500909755406,-84.13039270351109
1701.4325,-80.6071057199915,-82.19669769997196
1701.525,-83.47690037647904,-83.52158574024857
1701.6175,-83.14759069884883,-83.16608435119258
1701.71,-82.89436894783924,-84.5192850244994
1701.8025,-81.75814393692306,-82.79569581680587
1701.895,-81.14795039510037,-82.64169429158474
1701.9875,-81.56545915976969,-85.06246843711344
1702.08,-81.92954687887648,-84.00057654196242
1702.1725,-83.25748650163564,-85.67881218522939
1702.265,-82.65400672677386,-84.5953748298012
1702.3575,-80.99124653133809,-83.66084797176778
1702.45,-81.49135862528547,-81.50757871805891
1702.5425,-82.14309728107314,-79.47838628253798
1702.635,-79.08824716666602,-81.32172189811133
1702.7275,-80.05654461018531,-81.66204387776344
1702.82,-82.6260154294983,-84.02393413067017
1702.9125,-82.01917091610505,-82.23990455868318
1703.005,-81.84371523259942,-82.96539644597833
1703.0975,-81.36821069587214,-83.94667138923151
1703.19,-80.49265883179828,-81.63373396607562
1703.2825,-82.11648133226856,-81.32821228929981
1703.375,-81.7444465688612,-81.99523239649793
1703.4675,-82.57805448053723,-84.76831632135755
1703.56,-82.61912849258579,-83.38837745498813
1703.6525,-81.23570321714699,-82.60714791929543
1703.745,-81.72869500826968,-83.9479866952814
1703.8375,-83.07455390072998,-83.61582129574951
1703.93,-81.95621751659439,-80.52350114696549
1704.0225,-83.82346155165989,-80.33524133681614
1704.115,-82.90975310797342,-81.67788054937967
1704.2075,-82.93568086961321,-84.18989229539446
1704.3,-83.11669130874336,-79.87789125991523
1704.3925,-83.79926574860224,-79.56030548248896
1704.485,-83.74510005100244,-83.23002436740869
1704.5775,-82.69709887902607,-81.32869067590107
1704.67,-83.89844918335291,-81.07622170532557
1704.7625,-83.07356197472129,-81.62411434288535
1704.855,-83.57514416230705,-83.68573986543205
1704.9475,-82.92524469630172,-83.40266168848922
1705.04,-82.25691258793188,-84.12332188968969
1705.1325,-82.1925691018422,-83.87709363797501
1705.225,-82.13397052464987,-82.43653705297018
1705.3175,-80.94178122402687,-80.7929851424839
1705.41,-81.27154929567249,-79.93942649293811
1705.5025,-81.76805013020788,-79.40023701985632
1705.595,-81.83404709432841,-81.37423874471904
1705.6875,-83.2216153833428,-84.44384438724904
1705.78,-82.83930144500104,-84.75891814421979
1705.8725,-81.80150805029541,-82.12799273047119
1705.965,-82.53081973291347,-82.07058413721035
1706.0575,-82.08344224236312,-84.34741929314437
1706.15,-80.4593984668241,-82.19282742190222
1706.2425,-81.79977879935896,-81.23527226859724
1706.335,-82.08084693819416,-85.26642433077228
1706.4275,-82.24329279246288,-84.4108495551582
1706.52,-84.05166605069243,-84.30552652432524
1706.6125,-82.42559104149217,-84.19718985741014
1706.705,-82.47686128292469,-80.91240815792469
1706.7975,-82.438112273033,-81.79295541268144
1706.89,-82.71206160214531,-81.53464766171562
1706.9825,-84.04559647728897,-82.34981095482803
1707.075,-81.19421769191719,-82.96721268703438
1707.1675,-80.67133009221752,-81.71024763372142
1707.26,-80.29618569234624,-82.18386574605718
1707.3525,-79.73020722179173,-81.66307617931126
1707.445,-80.5161726956868,-80.49245290808915
1707.5375,-80.67812996559012,-81.98563271217215
1707.63,-81.7971032014197,-80.69731835034548
1707.7225,-82.47679876303496,-82.95841192221465
1707.815,-82.3620759643969,-83.51383988041252
1707.9075,-81.69556481038445,-83.13397270833367
1708.0,-81.48187345529064,-85.17356962228283
1708.0925,-83.6087506173733,-81.86220673309596
1708.185,-83.11232147973408,-82.16013489526142
1708.2775,-82.81562223621674,-81.67865171619721
1708.37,-81.49563805527444,-80.91240899033303
1708.4625,-82.46996537245022,-83.8373664954971
1708.555,-82.11892187572846,-83.38584387279877
1708.6475,-81.19951134928499,-84.22826653727327
1708.74,-82.25784585366284,-81.1140622843269
1708.8325,-84.28289328436593,-82.05271445135811
1708.925,-81.85260316531615,-82.96884462039428
1709.0175,-81.29663667080624,-80.69432649014217
1709.11,-82.19577585696541,-80.43734537600838
1709.2025,-83.03601609199293,-82.55030594794997
1709.295,-81.69123585488883,-83.69575245645133
1709.3875,-82.00991537025862,-83.08374502113753
1709.48,-84.41019886417264,-81.25307148380155
1709.5725,-82.28311569453714,-84.42889816524027
1709.665,-80.81506722853581,-82.20375436232487
1709.7575,-80.80411102231704,-82.95486022886001
1709.85,-82.3058577326153,-82.37691028388483
1709.9425,-79.69122563335242,-81.74367009136023
1710.035,-79.25438214794173,-82.34748364940657
1710.1275,-81.77193320111519,-83.14568198041206
1710.22,-82.6616406062063,-84.13914915112818
1710.3125,-80.59656190692256,-82.161854265321
1710.405,-81.01606629243699,-83.01194641939011
1710.4975,-81.1498366725834,-81.746050967017
1710.59,-81.38620921643039,-81.52865001232882
1710.6825,-80.58143085960535,-82.19595570091394
1710.775,-80.2347691675755,-82.81847125497784
1710.8675,-81.6852286442415,-81.55822974287432
1710.96,-83.50674573926148,-83.92665998486694
1711.0525,-81.23782599404683,-84.20628607705464
1711.145,-83.24455063355899,-84.24701492799258
1711.2375,-82.90674142226624,-81.17244271621155
1711.33,-79.7515589917802,-79.69806167732708
1711.4225,-81.24856967435176,-81.00577945218379
1711.515,-82.38968629876928,-82.23677034417943
1711.6075,-82.86581919133494,-82.81617472112009
1711.7,-83.81950586197493,-84.15478723404524
1711.7925,-82.51601450445553,-82.54026072027584
1711.885,-82.14905609928671,-82.32544007145468
1711.9775,-81.34222682464039,-82.7502621029607
1712.07,-81.04336449682629,-80.35100457250988
1712.1625,-81.7758379379675,-80.6339693466589
1712.255,-81.76211264982837,-83.5871706332268
1712.3475,-80.73499196371668,-84.85917561850184
1712.44,-81.72922775825685,-84.96145889839357
1712.5325,-83.12577094767099,-82.7076114628077
1712.625,-82.77808373763797,-83.48726647689578
1712.7175,-80.37600070927772,-82.89217502568397
1712.81,-81.40533117510793,-82.316235105772
1712.9025,-82.27277525570398,-81.81781920101648
1712.995,-80.49178355987462,-83.81669658477696
1713.0875,-80.42993267294287,-83.18924816366552
1713.18,-83.60010862842547,-81.92627287403094
1713.2725,-81.91265839729064,-82.94663972053283
1713.365,-80.95557177272327,-83.41772234645374
1713.4575,-81.79913835254666,-82.3892109843826
1713.55,-84.83631771744498,-82.44042080582389
1713.6425,-80.7315233054747,-82.55288103252548
1713.735,-81.2112641967323,-83.10656601557996
1713.8275,-82.91444113386191,-83.8847246421627
1713.92,-80.86286654158638,-82.65638460799263
1714.0125,-81.39308825717559,-80.61543170199981
1714.105,-83.01592474773156,-81.15780859782922
1714.1975,-81.39485103548111,-85.28511745393814
1714.29,-80.96302598049044,-86.18358414699435
1714.3825,-81.26596653603603,-81.45310795449306
1714.475,-81.7238002366168,-82.04608874980039
1714.5675,-82.1915939653069,-82.12037356735767
1714.66,-80.47217907860217,-83.2634235854381
1714.7525,-80.73863600613325,-84.0982932937309
1714.845,-79.34325202562259,-83.07305701829837
1714.9375,-79.92939870429049,-81.95444600653659
1715.03,-79.98166465031964,-83.4843654559837
1715.1225,-78.48935343765959,-83.55070139908537
1715.215,-78.73231887213977,-83.67749404303821
1715.3075,-81.7635318249653,-84.59618105592233
1715.4,-82.18914004716987,-84.2205426350605
1715.4925,-82.10005538885376,-80.72946517889282
1715.585,-80.85799505894923,-80.13107397740626
1715.6775,-80.26425909104051,-83.3126675993413
1715.77,-80.35247021152765,-80.48814373447686
1715.8625,-81.26452751394262,-80.80642814870825
