Frequency(MHz),EIRP(dBm),BG_EIRP(dBm)
696.12,-72.78102476573342,-73.02102476573342
697.093333,-72.89156527849696,-74.28156527849694
698.066667,-72.24717372916191,-73.33717372916192
699.04,-72.75578952810545,-74.42578952810544
700.013333,-72.28143292633109,-74.0414329263311
700.986667,-73.27925166402949,-73.3292516640295
701.96,-72.40296885189146,-73.54296885189147
702.933333,-72.49833479863597,-73.36833479863596
703.906667,-72.83657065700922,-73.70657065700922
704.88,-73.14763075400481,-72.45763075400481
705.853333,-72.88708611253362,-74.15708611253362
706.826667,-71.93636109728604,-73.63636109728606
707.8,-71.96423701938683,-73.49423701938684
708.773333,-72.68591933101865,-73.82591933101865
709.746667,-72.29250633070528,-73.8625063307053
710.72,-71.23134939767817,-71.36134939767817
711.693333,-72.0653693326589,-73.12536933265889
712.666667,-71.93528779833369,-72.8252877983337
713.64,-72.38656528726429,-73.03656528726428
714.613333,-72.14415145847161,-73.56415145847161
715.586667,-72.55453313608733,-73.96453313608733
716.56,-72.31740127930712,-73.16740127930711
717.533333,-71.83796041437213,-73.06796041437214
718.506667,-72.09007734599936,-73.40007734599936
719.48,-71.98432250662177,-71.74432250662177
720.453333,-71.91547812895908,-72.66547812895908
721.426667,-72.09602094273085,-73.70602094273086
722.4,-71.90667789418357,-73.78667789418358
723.373333,-72.03417770152852,-73.29417770152851
724.346667,-71.92222221146386,-72.09222221146386
725.32,-71.50387643765518,-72.06387643765518
726.293333,-72.06335075775043,-72.53335075775043
727.266667,-71.07712090714408,-73.27712090714408
728.24,-72.00102202802869,-72.12102202802869
729.213333,-72.05106537554242,-72.91106537554242
730.186667,-71.1669253304805,-73.5869253304805
731.16,-71.7747052357665,-72.64470523576651
732.133333,-71.78153568674311,-72.58153568674312
733.106667,-71.41681744474516,-73.05681744474516
734.08,-71.43032382103547,-72.59032382103547
735.053333,-71.84683972800664,-72.24683972800663
736.026667,-71.68939325912858,-73.21939325912857
737.0,-72.50237551370462,-73.64237551370462
737.973333,-72.46594391134073,-73.29594391134073
738.946667,-71.91283516778051,-71.77283516778051
739.92,-72.6449751379021,-73.68497513790209
740.893333,-71.92853685778519,-72.98853685778519
741.866667,-72.03819640261491,-72.02819640261492
742.84,-72.62856708979974,-72.94856708979977
743.813333,-72.16232675446425,-73.56232675446424
744.786667,-72.3523243699612,-73.4723243699612
745.76,-71.89529981560531,-72.42529981560531
746.733333,-72.43671016255935,-73.49671016255935
747.706667,-72.66586342119308,-72.89586342119308
748.68,-72.46031930406346,-74.07031930406345
749.653333,-72.5033411048689,-72.83334110486891
750.626667,-72.88618818143969,-72.9161881814397
751.6,-72.71349580291248,-73.64349580291247
752.573333,-72.43471628442455,-72.00471628442455
753.546667,-72.69049692016696,-73.21049692016696
754.52,-72.26994658793983,-73.56994658793982
755.493333,-72.5750333008928,-72.5250333008928
756.466667,-72.5161927518138,-73.60619275181381
757.44,-72.40477207466752,-72.79477207466752
758.413333,-72.34152069131045,-72.66152069131046
759.386667,-71.96070353299388,-73.45070353299387
760.36,-72.6993637210411,-73.6693637210411
761.333333,-72.32935143308761,-73.71935143308761
762.306667,-71.83238947212205,-72.56238947212205
763.28,-72.21593105093346,-72.34593105093346
764.253333,-72.38562695383601,-73.07562695383601
765.226667,-71.40331983883469,-72.67331983883469
766.2,-71.86852612594903,-73.40852612594904
767.173333,-72.15644054297461,-72.13644054297461
768.146667,-72.56296755065,-72.99296755065001
769.12,-71.28398291991587,-73.33398291991587
770.093333,-72.22514316988368,-72.91514316988368
771.066667,-71.89268746804638,-73.17268746804638
772.04,-71.77495086353684,-72.42495086353685
773.013333,-71.91450254672613,-73.21450254672614
773.986667,-72.26460350946181,-72.9246035094618
774.96,-70.64066603578479,-73.0106660357848
775.933333,-72.06787828311725,-72.95787828311724
776.906667,-71.96767061536033,-72.69767061536034
777.88,-72.17778857809887,-72.43778857809886
778.853333,-71.52360212734878,-73.37360212734879
779.826667,-72.19046274058276,-73.25046274058276
780.8,-71.39573929133131,-72.45573929133131
781.773333,-70.59267313390407,-72.75267313390407
782.746667,-70.67830188813565,-72.17830188813565
783.72,-71.36847935545812,-73.11847935545812
784.693333,-70.83668367780083,-72.57668367780084
785.666667,-71.42137565901729,-71.59137565901729
786.64,-71.62807885818539,-72.50807885818539
787.613333,-70.99366037607656,-71.61366037607657
788.586667,-71.85874016016179,-72.65874016016178
789.56,-70.47882964974406,-71.70882964974408
790.533333,-71.36482643328625,-72.16482643328625
791.506667,-71.36217105245325,-72.52217105245327
792.48,-71.26552238209057,-72.68552238209057
793.453333,-70.95086516978469,-72.36086516978469
794.426667,-71.20554746300115,-71.27554746300116
795.4,-70.26610807129032,-72.04610807129032
796.373333,-71.87037655856136,-72.58037655856135
797.346667,-70.5532450545076,-71.4732450545076
798.32,-71.39041009340862,-72.09041009340862
799.293333,-71.20792540854451,-71.84792540854451
800.266667,-70.63098045941663,-72.14098045941662
801.24,-71.06824695012993,-72.16824695012993
802.213333,-70.14456082245695,-72.41456082245695
803.186667,-70.14151682607442,-71.73151682607441
804.16,-71.32693322277672,-71.08693322277672
805.133333,-70.4800641140127,-70.7700641140127
806.106667,-70.71901822149347,-71.74901822149346
807.08,-70.99952031138321,-72.3995203113832
808.053333,-70.66236077328414,-72.44236077328414
809.026667,-70.89283478185513,-71.25283478185513
810.0,-70.59545210484373,-72.22545210484374
810.973333,-70.79355140523757,-71.96355140523757
811.946667,-70.26022089842624,-71.30022089842625
812.92,-70.55204393442008,-71.40204393442009
813.893333,-70.37386806815431,-71.74386806815431
814.866667,-69.87760885556224,-70.95760885556226
815.84,-69.75602914542498,-71.516029145425
816.813333,-69.62086459448349,-71.4308645944835
817.786667,-69.99065185715162,-70.8906518571516
818.76,-70.19812351170957,-71.68812351170958
819.733333,-69.44035195624132,-71.26035195624131
820.706667,-69.86385740540297,-71.51385740540296
821.68,-69.78529855239145,-70.90529855239146
822.653333,-69.65185895188462,-70.77185895188461
823.626667,-69.93830598380227,-70.49830598380227
824.6,-69.89345931423291,-70.80345931423291
825.573333,-70.77285308085163,-71.70285308085164
826.546667,-69.06872724136194,-71.19872724136195
827.52,-70.31088135923285,-71.39088135923285
828.493333,-70.11635948704499,-71.50635948704499
829.466667,-70.85713897737274,-70.61713897737275
830.44,-70.07410290647292,-71.76410290647291
831.413333,-69.70848482136137,-70.89848482136136
832.386667,-70.2146429014843,-71.4846429014843
833.36,-69.99497592064789,-71.7049759206479
834.333333,-70.54275056852778,-71.50275056852777
835.306667,-70.92127138757674,-71.78127138757674
836.28,-70.46557435916222,-72.09557435916221
837.253333,-70.63560082435644,-70.39560082435644
838.226667,-70.74702980760254,-71.70702980760255
839.2,-69.53606062659044,-71.07606062659043
840.173333,-70.89648127277547,-71.70648127277548
841.146667,-70.49052178815028,-72.38052178815028
842.12,-70.37580509645225,-71.70580509645225
843.093333,-70.80583574413814,-71.94583574413814
844.066667,-71.13424858396975,-72.17424858396974
845.04,-71.59309029781427,-72.06309029781427
846.013333,-71.32172188331575,-72.22172188331575
846.986667,-71.26070509447304,-70.83070509447305
847.96,-71.43493748260681,-70.99493748260682
848.933333,-71.03038523300137,-72.18038523300137
849.906667,-71.1116853575346,-72.2616853575346
850.88,-71.09541349402079,-71.08541349402078
851.853333,-70.90135215548436,-72.16135215548435
852.826667,-70.74680927465685,-71.59680927465685
853.8,-70.26561363444348,-71.8456136344435
854.773333,-71.38726199029111,-72.35726199029111
855.746667,-70.91014571657288,-71.82014571657288
856.72,-71.07914573567932,-71.49914573567932
857.693333,-71.00898909433364,-71.87898909433363
858.666667,-70.77773708873077,-72.35773708873079
859.64,-70.37339449901258,-71.79339449901256
860.613333,-71.07124348282962,-72.34124348282961
861.586667,-71.39894335437317,-72.03894335437317
862.56,-70.28080903042185,-71.88080903042184
863.533333,-70.81429939661311,-72.2242993966131
864.506667,-70.65665343149645,-71.93665343149645
865.48,-71.32510216194946,-72.07510216194946
866.453333,-71.34333290115644,-72.17333290115644
867.426667,-70.88338605832797,-71.77338605832797
868.4,-62.118073406545975,-71.75807340654598
869.373333,-71.3287681855498,-72.0387681855498
870.346667,-70.34964626635113,-72.64964626635113
871.32,-70.00868807285761,-71.90868807285761
872.293333,-70.38211214998049,-71.34211214998048
873.266667,-70.40305622103538,-71.24305622103539
874.24,-70.49139428891303,-71.17139428891304
875.213333,-70.7520717149226,-71.94207171492259
876.186667,-70.51476161815921,-71.93476161815921
877.16,-70.55568358084236,-71.85568358084237
878.133333,-70.93671116199441,-70.87671116199441
879.106667,-70.68307690035371,-71.5630769003537
880.08,-69.73791407656888,-71.09791407656888
881.053333,-70.46669162754762,-72.04669162754762
882.026667,-70.29498914784048,-71.15498914784048
883.0,-69.4623667771046,-70.4823667771046
883.973333,-69.98888524746606,-70.60888524746605
884.946667,-68.56139238151243,-71.08139238151243
885.92,-70.33062616945271,-70.19062616945271
886.893333,-69.50795804802684,-70.79795804802683
887.866667,-70.04111272916806,-71.31111272916807
888.84,-69.69793144838324,-71.00793144838325
889.813333,-70.05970380699696,-70.69970380699696
890.786667,-70.33546541600776,-71.06546541600777
891.76,-70.09601929340317,-70.72601929340318
892.733333,-70.37766545714157,-70.97766545714157
893.706667,-69.31843903104483,-71.66843903104483
894.68,-68.96925283748716,-70.96925283748716
895.653333,-69.8532663552192,-70.4932663552192
896.626667,-70.19170117319136,-69.47170117319136
897.6,-69.883666041363,-69.39366604136299
898.573333,-69.77518990203923,-71.37518990203924
899.546667,-69.31477712110205,-71.07477712110206
900.52,-69.9842712545671,-70.7942712545671
901.493333,-69.70419589544859,-71.33419589544859
902.466667,-70.23316469035268,-71.50316469035268
903.44,-70.32689118992569,-70.81689118992568
904.413333,-70.0267267584779,-71.3867267584779
905.386667,-70.08062455091107,-71.26062455091106
906.36,-69.38349286738868,-70.78349286738869
907.333333,-69.82017176870535,-70.17017176870536
908.306667,-68.73242100718377,-70.34242100718377
909.28,-68.93138730304881,-69.9013873030488
910.253333,-69.3972713596896,-71.2372713596896
911.226667,-69.14915827518323,-70.44915827518324
912.2,-70.20875378010635,-70.82875378010635
913.173333,-70.18883977219832,-70.13883977219832
914.146667,-69.44348763657824,-71.15348763657823
915.12,-69.46284698629923,-70.63284698629923
916.093333,-68.6440408314963,-69.8640408314963
917.066667,-69.29651513138029,-71.2565151313803
918.04,-69.4798055204667,-69.9298055204667
919.013333,-68.59988825575851,-70.03988825575851
919.986667,-69.62582056946584,-70.71582056946585
920.96,-69.43965198539931,-70.4296519853993
921.933333,-68.90008133473361,-69.80008133473362
922.906667,-69.39052083262868,-70.76052083262869
923.88,-68.94705397278248,-71.0870539727825
924.853333,-68.76182066308792,-70.28182066308793
925.826667,-68.86242399762048,-70.62242399762049
926.8,-69.20364129930927,-70.37364129930927
927.773333,-69.27065729490147,-69.66065729490147
928.746667,-69.18749286179265,-70.59749286179265
929.72,-68.98053951988864,-69.99053951988864
930.693333,-68.7291165150447,-70.0091165150447
931.666667,-68.64471192907875,-70.50471192907875
932.64,-69.20506585888451,-70.78506585888451
933.613333,-68.74988776633923,-69.60988776633923
934.586667,-68.70648215423054,-69.63648215423054
935.56,-68.40768282863965,-69.51768282863965
936.533333,-68.68294671642037,-70.83294671642037
937.506667,-69.5278008501313,-69.48780085013131
938.48,-68.86221271594387,-69.57221271594385
939.453333,-69.29787431562727,-70.49787431562726
940.426667,-68.95960664613274,-70.15960664613274
941.4,-69.61941242480033,-70.71941242480032
942.373333,-69.21091541183367,-70.30091541183366
943.346667,-69.27930382884948,-70.48930382884949
944.32,-69.7868850797543,-70.39688507975431
945.293333,-68.5696922942969,-70.2396922942969
946.266667,-69.0976892372286,-70.69768923722859
947.24,-69.15626405030733,-71.15626405030733
948.213333,-69.6018985981299,-70.31189859812991
949.186667,-69.88871009304364,-70.83871009304364
950.16,-69.70599924331863,-69.86599924331864
951.133333,-69.75290887442402,-70.86290887442404
952.106667,-68.7641840600243,-71.0241840600243
953.08,-69.5159287464372,-70.58592874643719
954.053333,-69.09967081519517,-71.37967081519517
955.026667,-69.7391489312289,-70.6891489312289
956.0,-69.64589867598485,-69.50589867598487
956.973333,-70.21742152295533,-69.51742152295533
957.946667,-69.44245141044304,-70.04245141044304
958.92,-69.67794754945469,-70.04794754945469
959.893333,-69.76875263153958,-70.53875263153958
960.866667,-69.94984375236221,-69.5598437523622
961.84,-68.56355944153823,-70.36355944153823
962.813333,-69.05977542781366,-69.17977542781365
963.786667,-69.00583337621498,-70.42583337621498
964.76,-69.26109484690066,-70.76109484690066
965.733333,-69.7995889118813,-70.4495889118813
966.706667,-69.23640558487034,-70.53640558487034
967.68,-69.55722994717011,-70.29722994717011
968.653333,-69.0098186386409,-68.6198186386409
969.626667,-68.85859544087603,-70.12859544087604
970.6,-69.21598592409924,-70.45598592409925
971.573333,-69.2364778425587,-70.44647784255869
972.546667,-68.68810366050435,-69.29810366050435
973.52,-68.75640171389955,-70.79640171389954
974.493333,-69.18996718783083,-70.52996718783083
975.466667,-68.71678496967697,-70.61678496967697
976.44,-69.4465917077479,-69.20659170774789
977.413333,-68.0432873286511,-70.2432873286511
978.386667,-69.02573803293377,-70.21573803293379
979.36,-69.15307542790661,-69.49307542790662
980.333333,-69.20214914952592,-69.65214914952593
981.306667,-68.25601943310309,-69.75601943310309
982.28,-68.42716813144993,-68.34716813144993
983.253333,-68.731762248499,-69.27176224849899
984.226667,-68.62285895439652,-70.12285895439652
985.2,-67.4296490171647,-68.85964901716471
986.173333,-68.1622765604568,-69.4022765604568
987.146667,-68.82758610631537,-69.81758610631537
988.12,-68.68878862032963,-69.90878862032963
989.093333,-68.96891515185379,-70.2489151518538
990.066667,-68.18229450443593,-69.59229450443593
991.04,-68.33033182370424,-69.65033182370424
992.013333,-68.78388797801905,-69.67388797801905
992.986667,-68.14218079572589,-68.88218079572589
993.96,-68.4663012475352,-69.37630124753521
994.933333,-67.75209475274796,-68.69209475274798
995.906667,-68.864594928806,-69.084594928806
996.88,-68.31086196632651,-69.80086196632652
997.853333,-68.50213892263383,-69.46213892263384
998.826667,-68.55620328843989,-69.25620328843988
999.8,-68.21946300467586,-69.91946300467585
1000.773333,-68.30027067339287,-70.25027067339288
1001.746667,-67.75377924861954,-69.81377924861954
1002.72,-68.55153403333732,-69.64153403333731
1003.693333,-68.62063814199907,-68.67063814199906
1004.666667,-68.26418302378275,-68.04418302378275
1005.64,-68.84045016732422,-68.81045016732422
1006.613333,-68.43121989052239,-68.86121989052239
1007.586667,-68.87290832086286,-69.91290832086287
1008.56,-68.33284405621802,-69.36284405621802
1009.533333,-69.02562220946419,-69.9556222094642
1010.506667,-68.51390451611206,-69.57390451611207
1011.48,-67.57757777244385,-69.57757777244385
1012.453333,-68.39147904488635,-68.09147904488637
1013.426667,-68.85094374058933,-68.45094374058932
1014.4,-68.24804794387094,-69.33804794387095
1015.373333,-67.93130054340394,-67.79130054340393
1016.346667,-67.46089095837317,-69.66089095837316
1017.32,-67.93904002452435,-69.09904002452434
1018.293333,-68.2815770200158,-69.8415770200158
1019.266667,-68.34006646955504,-69.78006646955505
1020.24,-68.26641213421624,-69.98641213421624
1021.213333,-68.32295330854114,-70.14295330854114
1022.186667,-67.8092080505548,-69.4692080505548
1023.16,-67.64855531355555,-69.88855531355554
1024.133333,-67.48266028397386,-69.28266028397385
1025.106667,-67.77605018183377,-68.48605018183376
1026.08,-67.96600517203973,-67.95600517203972
1027.053333,-68.37813900027976,-69.88813900027978
1028.026667,-67.57378620142292,-69.72378620142291
1029.0,-59.778992964985534,-69.30899296498553
1029.973333,-57.38572261577008,-69.46572261577008
1030.946667,-58.99011615950731,-67.8301161595073
1031.92,-67.31582426446363,-69.47582426446363
1032.893333,-67.9911896827192,-68.6811896827192
1033.866667,-67.51582477968033,-69.68582477968033
1034.84,-67.19426186465209,-69.49426186465209
1035.813333,-67.88261015712985,-68.94261015712985
1036.786667,-67.21978268338934,-69.00978268338935
1037.76,-67.12271214155184,-69.05271214155184
1038.733333,-66.92966717395333,-68.74966717395334
1039.706667,-67.95134833290304,-69.66134833290305
1040.68,-67.84683081942343,-69.61683081942343
1041.653333,-67.21761619621196,-69.38761619621198
1042.626667,-67.03656230958153,-69.58656230958152
1043.6,-67.85988113709719,-69.3098811370972
1044.573333,-67.5061586654121,-68.8661586654121
1045.546667,-66.74743664839288,-68.61743664839287
1046.52,-67.28387950187019,-68.65387950187018
1047.493333,-67.61972178822451,-67.56972178822451
1048.466667,-66.13395494112328,-68.35395494112328
1049.44,-67.54482088006093,-67.71482088006093
1050.413333,-66.8901915264246,-68.04019152642459
1051.386667,-67.89393373474371,-68.80393373474372
1052.36,-67.39495085360494,-68.40495085360494
1053.333333,-67.96117108636602,-68.87117108636602
1054.306667,-65.6865441951186,-68.7565441951186
1055.28,-67.97176573278321,-67.72176573278321
1056.253333,-67.55201003416339,-68.78201003416339
1057.226667,-67.55874108964109,-68.72874108964109
1058.2,-68.0922636254792,-68.6322636254792
1059.173333,-67.71191812534751,-68.3919181253475
1060.146667,-67.00423768336249,-68.95423768336249
1061.12,-66.04357440893871,-69.32357440893871
1062.093333,-67.59997970747354,-69.00997970747353
1063.066667,-67.81200454522285,-69.87200454522285
1064.04,-67.56545149458226,-68.66545149458226
1065.013333,-68.61400280907866,-69.43400280907865
1065.986667,-67.55795795604044,-68.45795795604043
1066.96,-67.8697724712604,-69.5597724712604
1067.933333,-68.35573739966816,-69.22573739966816
1068.906667,-68.42614860379862,-68.80614860379862
1069.88,-68.68130652933901,-69.98130652933901
1070.853333,-68.6579342187146,-69.52793421871459
1071.826667,-67.24180221100094,-68.97180221100095
1072.8,-68.34928768267675,-69.43928768267673
1073.773333,-67.94885289963919,-69.05885289963919
1074.746667,-68.7958881138262,-68.9658881138262
1075.72,-67.41876383202047,-69.25876383202046
1076.693333,-67.27263861599083,-69.29263861599084
1077.666667,-68.42758906576061,-69.09758906576062
1078.64,-68.1009972019887,-68.7609972019887
1079.613333,-68.7837001158779,-68.6637001158779
1080.586667,-68.66191048803265,-68.15191048803264
1081.56,-60.29536195527017,-69.02536195527017
1082.533333,-67.67556691172344,-68.67556691172344
1083.506667,-67.96640999857905,-68.39640999857906
1084.48,-66.78915244364563,-69.28915244364563
1085.453333,-67.52925286092692,-69.10925286092692
1086.426667,-60.62143390800898,-68.78143390800898
1087.4,-59.50989966949551,-69.41989966949552
1088.373333,-50.38279580631108,-68.95279580631109
1089.346667,-46.55460532364512,-60.784605323645124
1090.32,-38.355148519497774,-54.86514851949778
1091.293333,-47.678719652844364,-59.75871965284436
1092.266667,-65.82948358522229,-68.37948358522229
1093.24,-63.43478076771456,-68.16478076771456
1094.213333,-63.9094417490915,-68.5194417490915
1095.186667,-67.66120228582844,-67.66120228582844
1096.16,-67.62791436266066,-67.91791436266067
1097.133333,-67.96081220781238,-68.32081220781237
1098.106667,-68.0688850165514,-68.26888501655141
1099.08,-67.91073609744154,-68.70073609744155
1100.053333,-67.1003789004897,-68.8903789004897
1101.026667,-68.12355990827379,-68.9435599082738
1102.0,-67.6935411281998,-68.4635411281998
1102.973333,-54.98072895091592,-68.48072895091592
1103.946667,-66.57668875211384,-67.80668875211383
1104.92,-56.98588840616404,-68.42588840616405
1105.893333,-67.36074686621947,-68.43074686621947
1106.866667,-67.33089729140083,-68.28089729140083
1107.84,-67.77503495859648,-68.99503495859648
1108.813333,-67.88960579428363,-68.69960579428363
1109.786667,-66.95064077063246,-68.10064077063247
1110.76,-67.59590070478971,-69.08590070478971
1111.733333,-67.78742861514127,-67.86742861514125
1112.706667,-50.2367098756969,-68.3467098756969
1113.68,-62.047009046944765,-68.17700904694478
1114.653333,-67.59635774673716,-67.48635774673716
1115.626667,-67.26539648204123,-68.39539648204124
1116.6,-67.09517958922508,-68.56517958922508
1117.573333,-65.8746769157858,-68.45467691578581
1118.546667,-67.61467849562163,-68.50467849562163
1119.52,-66.49284164434066,-67.66284164434065
1120.493333,-67.33646554511593,-68.48646554511593
1121.466667,-67.58702379891905,-69.18702379891906
1122.44,-67.45132669924665,-68.14132669924666
1123.413333,-66.75130968652122,-68.86130968652122
1124.386667,-67.12408741867168,-69.11408741867167
1125.36,-67.07382360849623,-68.64382360849623
1126.333333,-67.83428688524441,-67.89428688524441
1127.306667,-67.29689506442625,-68.41689506442624
1128.28,-60.9359599631436,-68.5359599631436
1129.253333,-67.77504155126817,-68.26504155126817
1130.226667,-68.0702741262464,-68.43027412624639
1131.2,-67.11510134992243,-68.27510134992242
1132.173333,-67.42929445177406,-67.37929445177406
1133.146667,-66.32620625276952,-68.26620625276952
1134.12,-67.41509396095046,-68.58509396095046
1135.093333,-67.95128096425947,-69.04128096425947
1136.066667,-66.73892311785607,-55.6189231178561
1137.04,-52.10421565109645,-68.48421565109645
1138.013333,-57.80098439098835,-60.64098439098835
1138.986667,-67.60495851557025,-68.04495851557024
1139.96,-67.52235194392384,-67.65235194392383
1140.933333,-67.66671106767221,-68.02671106767221
1141.906667,-67.12436340481551,-68.1043634048155
1142.88,-67.22830044350498,-68.03830044350498
1143.853333,-67.42755588195669,-68.24755588195669
1144.826667,-66.97668586980409,-67.34668586980409
1145.8,-67.83978620547636,-67.93978620547637
1146.773333,-67.7490556056053,-68.3790556056053
1147.746667,-67.23898410452503,-68.02898410452502
1148.72,-67.70394677493522,-68.40394677493522
1149.693333,-67.12194277696868,-68.44194277696869
1150.666667,-66.86759453304553,-68.72759453304553
1151.64,-67.54347070368465,-68.62347070368465
1152.613333,-67.10352912756031,-67.58352912756031
1153.586667,-67.09334028228686,-67.33334028228687
1154.56,-67.49789816121225,-68.14789816121224
1155.533333,-67.5229894550788,-68.0029894550788
1156.506667,-67.38500758553273,-67.50500758553274
1157.48,-67.21470743688946,-68.95470743688945
1158.453333,-66.5524215161272,-68.6924215161272
1159.426667,-67.00555729508426,-67.66555729508426
1160.4,-65.96137346550944,-68.12137346550944
1161.373333,-66.92089312462946,-67.95089312462946
1162.346667,-66.81446252170805,-67.79446252170804
1163.32,-66.86501440452574,-67.59501440452574
1164.293333,-65.89209433048116,-67.48209433048116
1165.266667,-66.75379277385801,-68.31379277385801
1166.24,-66.12179737347732,-68.37179737347732
1167.213333,-66.93713592057074,-68.34713592057074
1168.186667,-67.15002914871602,-68.37002914871601
1169.16,-66.82857416616581,-68.3985741661658
1170.133333,-67.27265166137236,-68.02265166137236
1171.106667,-66.51798616334604,-67.54798616334604
1172.08,-66.88617876216664,-67.91617876216664
1173.053333,-66.85962725929524,-68.41962725929524
1174.026667,-65.9103276522525,-68.24032765225252
1175.0,-66.3663560847666,-67.5363560847666
1175.973333,-66.40674465820389,-68.28674465820389
1176.946667,-65.03825028948387,-66.37825028948387
1177.92,-66.14981813780902,-67.89981813780902
1178.893333,-66.9034033821135,-68.2434033821135
1179.866667,-66.46229673059852,-68.14229673059853
1180.84,-66.36454338216791,-67.7645433821679
1181.813333,-66.6187884518674,-67.7587884518674
1182.786667,-66.48750793129959,-66.54750793129959
1183.76,-66.70741122881898,-68.08741122881898
1184.733333,-66.47437722080167,-68.24437722080168
1185.706667,-66.52110899630267,-67.47110899630266
1186.68,-66.15452266795214,-66.78452266795213
1187.653333,-66.70147055939916,-68.14147055939915
1188.626667,-66.02603937232684,-67.93603937232683
1189.6,-67.03687968435271,-67.9968796843527
1190.573333,-66.21920497563022,-68.71920497563022
1191.546667,-66.51386698841199,-68.04386698841199
1192.52,-66.92340917294636,-68.28340917294636
1193.493333,-66.8589555564979,-68.0989555564979
1194.466667,-66.95004677690427,-66.63004677690425
1195.44,-66.3751633479364,-67.8051633479364
1196.413333,-66.26063982988988,-68.07063982988988
1197.386667,-67.19612498684687,-67.77612498684687
1198.36,-67.36535638546992,-67.98535638546993
1199.333333,-66.81848087511422,-68.26848087511421
1200.306667,-67.21915374619302,-68.50915374619302
1201.28,-66.4979184473613,-67.55791844736129
1202.253333,-67.07015223519142,-67.57015223519142
1203.226667,-67.28439969240894,-67.06439969240894
1204.2,-66.95015298479053,-67.04015298479054
1205.173333,-65.66003367226742,-68.56003367226741
1206.146667,-66.5570872187683,-67.7770872187683
1207.12,-66.39129940974995,-68.14129940974995
1208.093333,-66.79557956563578,-68.11557956563577
1209.066667,-66.75290631512169,-68.1629063151217
1210.04,-67.03139042571316,-68.19139042571315
1211.013333,-66.37201128409345,-67.43201128409345
1211.986667,-67.1433119024838,-68.2033119024838
1212.96,-66.34437089773944,-68.17437089773944
1213.933333,-67.06309127171482,-68.26309127171483
1214.906667,-66.33039591023032,-68.07039591023032
1215.88,-66.88660721518875,-67.67660721518874
1216.853333,-66.35557942481563,-67.84557942481563
1217.826667,-67.21758864540676,-68.14758864540676
1218.8,-66.44264368401998,-67.73264368401998
1219.773333,-66.43618276624532,-67.70618276624532
1220.746667,-66.44372462194943,-66.70372462194943
1221.72,-66.98633020210511,-67.6563302021051
1222.693333,-66.6306226942207,-68.3406226942207
1223.666667,-66.41445452421283,-68.09445452421282
1224.64,-67.02939861483017,-68.11939861483017
1225.613333,-67.11725493304431,-67.82725493304432
1226.586667,-64.04401676854229,-68.0340167685423
1227.56,-65.98688095866798,-67.70688095866798
1228.533333,-66.24041227367574,-67.32041227367576
1229.506667,-66.9828829593753,-67.6228829593753
1230.48,-67.21558710123456,-67.33558710123457
1231.453333,-66.49889329403597,-68.22889329403596
1232.426667,-66.29073622485325,-66.64073622485326
1233.4,-66.16613378965253,-67.80613378965253
1234.373333,-66.62177300612619,-67.47177300612618
1235.346667,-66.7106573776206,-67.24065737762061
1236.32,-66.57547703196494,-67.56547703196493
1237.293333,-66.10561060432049,-66.06561060432048
1238.266667,-65.98176237322178,-67.74176237322179
1239.24,-65.34866622446059,-67.46866622446059
1240.213333,-66.3013658649886,-67.3413658649886
1241.186667,-66.7092323059337,-67.1292323059337
1242.16,-64.90274445125145,-67.23274445125145
1243.133333,-65.66900504078812,-67.43900504078813
1244.106667,-65.26269581895392,-66.95269581895391
1245.08,-65.86984799715694,-67.69984799715694
1246.053333,-65.58813067587242,-67.11813067587242
1247.026667,-66.18199966553634,-66.77199966553634
1248.0,-66.15897269092834,-66.81897269092833
1248.973333,-65.77561417322192,-66.77561417322192
1249.946667,-65.50286460885532,-66.7728646088553
1250.92,-65.691692009745,-66.881692009745
1251.893333,-66.42706077162221,-67.1370607716222
1252.866667,-65.17483730673844,-66.79483730673843
1253.84,-66.1548862598448,-67.2148862598448
1254.813333,-64.60029406918653,-66.96029406918653
1255.786667,-66.02512404106008,-66.50512404106009
1256.76,-66.11255895444052,-65.73255895444052
1257.733333,-65.23253713441962,-65.3725371344196
1258.706667,-65.65243763886016,-65.75243763886016
1259.68,-65.01390031371014,-66.43390031371014
1260.653333,-64.80884384621568,-66.91884384621568
1261.626667,-65.56925648612983,-67.02925648612982
1262.6,-65.74017455034021,-66.3001745503402
1263.573333,-65.77721506861037,-67.03721506861038
1264.546667,-65.35205912307974,-66.05205912307974
1265.52,-64.78663065300137,-66.09663065300136
1266.493333,-65.39594063678443,-65.52594063678443
1267.466667,-65.75768717597926,-65.56768717597924
1268.44,-65.76663793597734,-66.17663793597734
1269.413333,-65.01681256770021,-66.96681256770022
1270.386667,-65.96045295935093,-67.59045295935094
1271.36,-65.40563009176184,-67.20563009176183
1272.333333,-64.88429662820378,-67.02429662820379
1273.306667,-66.13949537385962,-66.64949537385962
1274.28,-66.36093371208457,-66.88093371208457
1275.253333,-64.81026783166166,-65.78026783166166
1276.226667,-64.54620670939742,-66.83620670939742
1277.2,-65.39176686298185,-66.42176686298185
1278.173333,-65.09614373481297,-67.45614373481297
1279.146667,-65.70802464608713,-66.20802464608713
1280.12,-65.82310004002971,-67.13310004002972
1281.093333,-65.92650895674882,-67.39650895674882
1282.066667,-65.81699884395898,-67.48699884395899
